VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_2665,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2666,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2667,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2668,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2669,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2670,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2671,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2672,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2673,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2674,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2675,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2676,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2677,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2678,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2679,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2680,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2681,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2682,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2683,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2684,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2685,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2686,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2687,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2688,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2689,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2690,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2691,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2692,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2693,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2694,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2695,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2696,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2697,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2698,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2699,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2700,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2701,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2702,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2703,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2704,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2705,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2706,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2707,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2708,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2709,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2710,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2711,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2712,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2713,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2714,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2715,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2716,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2717,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2718,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2719,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2720,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2721,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2722,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2723,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2724,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2725,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2726,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2727,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2728,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2729,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2730,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2731,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2732,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2733,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2734,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2735,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2736,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2737,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2738,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2739,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2740,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2741,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2742,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2743,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2744,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2745,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2746,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2747,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2748,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2749,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2750,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2751,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2752,6,123.50,1118.71,3901.00,1198.00,360.00,2343.00,1054.97,160.00,894.97
VEH_2753,13,293.00,2333.62,4944.00,2442.00,780.00,1722.00,2026.90,160.00,1866.90
VEH_2754,11,220.05,2527.39,4800.00,2601.00,660.00,1539.00,2181.91,160.00,2021.91
VEH_2755,2,42.36,608.38,660.00,618.00,120.00,-78.00,646.71,160.00,486.71
VEH_2756,9,185.51,1410.54,4020.00,1506.00,540.00,1974.00,1288.44,160.00,1128.44
VEH_2757,8,170.82,1817.53,5820.00,1888.00,480.00,3452.00,1614.02,160.00,1454.02
VEH_2758,1,20.84,411.16,480.00,400.00,60.00,20.00,488.93,160.00,328.93
VEH_2759,2,24.32,435.23,1500.00,434.00,120.00,946.00,508.19,160.00,348.19
VEH_2760,13,264.25,2182.26,5820.00,2282.00,780.00,2758.00,1905.81,160.00,1745.81
VEH_2761,2,38.56,618.30,902.00,622.00,120.00,160.00,654.64,160.00,494.64
VEH_2762,9,202.30,1762.87,5820.00,1797.00,540.00,3483.00,1570.29,160.00,1410.29
VEH_2763,1,22.41,409.08,814.00,394.00,60.00,360.00,487.26,160.00,327.26
VEH_2764,1,23.75,411.16,820.00,400.00,60.00,360.00,488.93,160.00,328.93
VEH_2765,1,21.22,411.16,820.00,400.00,60.00,360.00,488.93,160.00,328.93
VEH_2766,3,63.88,791.29,1500.00,799.00,180.00,521.00,793.03,160.00,633.03
VEH_2767,7,145.04,1616.33,3749.00,1682.00,420.00,1647.00,1453.06,160.00,1293.06
VEH_2768,5,110.55,1096.01,2940.00,1159.00,300.00,1481.00,1036.81,160.00,876.81
VEH_2769,1,19.39,409.08,1140.00,394.00,60.00,686.00,487.26,160.00,327.26
VEH_2770,9,208.86,1645.76,4380.00,1747.00,540.00,2093.00,1476.61,160.00,1316.61
VEH_2771,9,164.31,1526.41,4993.00,1611.00,540.00,2842.00,1381.13,160.00,1221.13
VEH_2772,6,101.89,310.09,4980.00,368.00,360.00,4252.00,408.07,160.00,248.07
VEH_2773,3,71.09,966.14,4800.00,1006.00,180.00,3614.00,932.91,160.00,772.91
VEH_2774,9,146.52,677.81,5820.00,794.00,540.00,4486.00,702.25,160.00,542.25
VEH_2775,8,159.61,1175.45,5315.00,1245.00,480.00,3590.00,1100.36,160.00,940.36
VEH_2776,8,153.76,1637.19,4380.00,1677.00,480.00,2223.00,1469.75,160.00,1309.75
VEH_2777,1,18.81,409.08,1500.00,394.00,60.00,1046.00,487.26,160.00,327.26
VEH_2778,9,210.97,1828.18,5820.00,1916.00,540.00,3364.00,1622.54,160.00,1462.54
VEH_2779,10,210.48,2143.01,4980.00,2254.00,600.00,2126.00,1874.40,160.00,1714.40
VEH_2780,3,49.25,432.98,2034.00,437.00,180.00,1417.00,506.39,160.00,346.39
VEH_2781,1,25.10,303.88,2510.00,290.00,60.00,2160.00,403.10,160.00,243.10
VEH_2782,6,174.75,1131.68,2940.00,1211.00,360.00,1369.00,1351.68,220.00,1131.68
VEH_2783,2,56.49,558.04,922.00,575.00,120.00,227.00,778.04,220.00,558.04
VEH_2784,8,195.81,1023.55,5160.00,1116.00,480.00,3564.00,1243.55,220.00,1023.55
VEH_2785,6,149.36,1425.77,4370.00,1447.00,360.00,2563.00,1645.77,220.00,1425.77
VEH_2786,4,107.07,845.77,4020.00,869.00,240.00,2911.00,1065.77,220.00,845.77
VEH_2787,1,31.37,357.96,1499.00,359.00,60.00,1080.00,577.96,220.00,357.96
VEH_2788,1,24.24,357.96,2940.00,359.00,60.00,2521.00,577.96,220.00,357.96
VEH_2789,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2790,3,57.49,666.67,4980.00,680.00,180.00,4120.00,886.67,220.00,666.67
VEH_2791,9,190.60,512.58,4980.00,597.00,540.00,3843.00,732.58,220.00,512.58
VEH_2792,8,155.88,920.29,4020.00,1002.00,480.00,2538.00,1140.29,220.00,920.29
VEH_2793,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2794,7,159.52,817.43,4380.00,910.00,420.00,3050.00,1037.43,220.00,817.43
VEH_2795,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2796,5,114.02,507.30,3853.00,582.00,300.00,2971.00,727.30,220.00,507.30
VEH_2797,5,104.39,773.46,3360.00,791.00,300.00,2269.00,993.46,220.00,773.46
VEH_2798,6,141.88,794.10,4380.00,833.00,360.00,3187.00,1014.10,220.00,794.10
VEH_2799,13,343.35,1005.60,5820.00,1172.00,780.00,3868.00,1225.60,220.00,1005.60
VEH_2800,5,112.63,728.53,3360.00,789.00,300.00,2271.00,948.53,220.00,728.53
VEH_2801,9,200.66,538.42,4980.00,679.00,540.00,3761.00,758.42,220.00,538.42
VEH_2802,5,107.65,498.28,2940.00,528.00,300.00,2112.00,718.28,220.00,498.28
VEH_2803,6,144.02,870.60,4224.00,938.00,360.00,2926.00,1090.60,220.00,870.60
VEH_2804,9,205.41,1032.56,4491.00,1131.00,540.00,2820.00,1252.56,220.00,1032.56
VEH_2805,4,111.51,792.07,4380.00,801.00,240.00,3339.00,1012.07,220.00,792.07
VEH_2806,8,215.36,865.98,4380.00,1005.00,480.00,2895.00,1085.98,220.00,865.98
VEH_2807,6,166.92,686.24,3752.00,759.00,360.00,2633.00,906.24,220.00,686.24
VEH_2808,3,84.05,484.80,2580.00,513.00,180.00,1887.00,704.80,220.00,484.80
VEH_2809,8,176.70,814.56,5004.00,914.00,480.00,3610.00,1034.56,220.00,814.56
VEH_2810,4,116.38,577.99,2940.00,634.00,240.00,2066.00,797.99,220.00,577.99
VEH_2811,3,73.24,334.13,2580.00,385.00,180.00,2015.00,554.13,220.00,334.13
VEH_2812,7,176.82,760.71,4380.00,767.00,420.00,3193.00,1212.86,300.00,912.86
VEH_2813,10,225.92,454.41,5160.00,549.00,600.00,4011.00,845.29,300.00,545.29
VEH_2814,8,181.07,652.56,3720.00,740.00,480.00,2500.00,1083.08,300.00,783.08
VEH_2815,5,114.44,544.52,4182.00,599.00,300.00,3283.00,953.43,300.00,653.43
VEH_2816,2,40.99,416.72,2580.00,420.00,120.00,2040.00,800.07,300.00,500.07
VEH_2817,7,146.23,866.70,4380.00,908.00,420.00,3052.00,1340.05,300.00,1040.05
VEH_2818,11,251.70,972.35,5460.00,1128.00,660.00,3672.00,1466.82,300.00,1166.82
VEH_2819,1,37.71,357.75,2925.00,345.00,60.00,2520.00,729.30,300.00,429.30
VEH_2820,4,100.44,414.02,2580.00,436.00,240.00,1904.00,796.82,300.00,496.82
VEH_2821,4,127.02,361.00,2656.00,419.00,240.00,1997.00,733.20,300.00,433.20
VEH_2822,1,27.50,372.53,1920.00,365.00,60.00,1495.00,747.04,300.00,447.04
VEH_2823,2,64.58,478.47,4800.00,482.00,120.00,4198.00,874.16,300.00,574.16
VEH_2824,4,137.39,889.62,4380.00,905.00,240.00,3235.00,1367.54,300.00,1067.54
VEH_2825,4,93.45,733.02,2368.00,728.00,240.00,1400.00,1179.63,300.00,879.63
VEH_2826,10,240.27,1561.31,6600.00,1576.00,600.00,4424.00,2173.57,300.00,1873.57
VEH_2827,3,80.75,655.29,2580.00,662.00,180.00,1738.00,1086.35,300.00,786.35
VEH_2828,1,37.70,409.08,2100.00,394.00,60.00,1646.00,790.90,300.00,490.90
VEH_2829,1,29.25,297.66,2100.00,281.00,60.00,1759.00,657.20,300.00,357.20
VEH_2830,2,41.93,489.01,2280.00,481.00,120.00,1679.00,886.82,300.00,586.82
VEH_2831,6,131.06,1363.62,4113.00,1414.00,360.00,2339.00,1936.34,300.00,1636.34
VEH_2832,1,26.69,409.63,2100.00,396.00,60.00,1644.00,791.56,300.00,491.56
VEH_2833,6,137.05,360.97,4020.00,422.00,360.00,3238.00,733.17,300.00,433.17
VEH_2834,2,41.17,646.85,3720.00,640.00,120.00,2960.00,1076.22,300.00,776.22
VEH_2835,2,41.13,445.10,3540.00,447.00,120.00,2973.00,834.12,300.00,534.12
VEH_2836,4,77.43,197.26,3540.00,235.00,240.00,3065.00,536.72,300.00,236.72
VEH_2837,6,120.82,645.86,3651.00,702.00,360.00,2589.00,1075.03,300.00,775.03
VEH_2838,7,160.92,411.01,5252.00,481.00,420.00,4351.00,793.21,300.00,493.21
VEH_2839,6,134.42,675.03,3794.00,774.00,360.00,2660.00,1110.04,300.00,810.04
VEH_2840,9,198.33,696.13,5247.00,818.00,540.00,3889.00,1135.36,300.00,835.36
VEH_2841,7,133.68,341.70,3840.00,431.00,420.00,2989.00,710.04,300.00,410.04
VEH_2842,6,148.40,487.22,3946.00,535.00,360.00,3051.00,1130.83,400.00,730.83
VEH_2843,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2844,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2845,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2846,6,138.79,688.02,3498.00,730.00,360.00,2408.00,1432.04,400.00,1032.04
VEH_2847,2,41.68,319.14,2280.00,318.00,120.00,1842.00,878.71,400.00,478.71
VEH_2848,5,125.41,648.96,3712.00,665.00,300.00,2747.00,1373.44,400.00,973.44
VEH_2849,4,97.29,840.11,3720.00,843.00,240.00,2637.00,1660.16,400.00,1260.16
VEH_2850,5,102.74,769.54,3360.00,771.00,300.00,2289.00,1554.30,400.00,1154.30
VEH_2851,8,184.18,334.71,4020.00,395.00,480.00,3145.00,902.06,400.00,502.06
VEH_2852,9,222.19,654.97,3720.00,779.00,540.00,2401.00,1382.46,400.00,982.46
VEH_2853,10,237.40,523.04,4638.00,604.00,600.00,3434.00,1184.56,400.00,784.56
VEH_2854,8,174.40,562.78,3659.00,593.00,480.00,2586.00,1244.17,400.00,844.17
VEH_2855,6,130.22,515.52,2980.00,567.00,360.00,2053.00,1173.28,400.00,773.28
VEH_2856,2,50.29,318.91,2551.00,312.00,120.00,2119.00,878.37,400.00,478.37
VEH_2857,5,95.47,379.38,3772.00,422.00,300.00,3050.00,969.07,400.00,569.07
VEH_2858,9,218.78,593.02,3935.00,671.00,540.00,2724.00,1289.53,400.00,889.53
VEH_2859,2,49.09,424.52,2370.00,416.00,120.00,1834.00,1036.78,400.00,636.78
VEH_2860,6,117.15,1166.53,3726.00,1168.00,360.00,2198.00,2149.80,400.00,1749.80
VEH_2861,7,164.87,856.41,4980.00,873.00,420.00,3687.00,1684.62,400.00,1284.62
VEH_2862,4,98.72,396.81,3360.00,411.00,240.00,2709.00,995.22,400.00,595.22
VEH_2863,6,146.33,859.78,3720.00,865.00,360.00,2495.00,1689.67,400.00,1289.67
VEH_2864,2,47.99,329.95,2361.00,332.00,120.00,1909.00,894.93,400.00,494.93
VEH_2865,5,128.49,661.75,4800.00,713.00,300.00,3787.00,1392.63,400.00,992.63
VEH_2866,8,181.81,442.12,3540.00,491.00,480.00,2569.00,1063.18,400.00,663.18
VEH_2867,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2868,2,48.30,229.64,4380.00,236.00,120.00,4024.00,744.46,400.00,344.46
VEH_2869,5,97.75,1049.89,3683.00,1056.00,300.00,2327.00,1974.83,400.00,1574.83
VEH_2870,1,35.69,367.58,4020.00,359.00,60.00,3601.00,951.38,400.00,551.38
VEH_2871,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2872,2,47.73,424.22,3783.00,423.00,120.00,3240.00,1263.59,500.00,763.59
VEH_2873,2,53.69,404.21,3781.00,421.00,120.00,3240.00,1227.58,500.00,727.58
VEH_2874,2,54.57,322.85,4020.00,329.00,120.00,3571.00,1081.13,500.00,581.13
VEH_2875,2,51.17,357.06,4380.00,354.00,120.00,3906.00,1142.70,500.00,642.70
VEH_2876,2,50.08,416.22,4020.00,404.00,120.00,3496.00,1249.19,500.00,749.19
VEH_2877,2,50.22,412.23,4020.00,406.00,120.00,3494.00,1242.02,500.00,742.02
VEH_2878,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2879,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2880,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2881,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2882,2,48.73,395.41,4464.00,400.00,120.00,3944.00,1211.74,500.00,711.74
VEH_2883,2,46.29,422.74,4460.00,412.00,120.00,3928.00,1260.93,500.00,760.93
VEH_2884,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2885,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2886,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2887,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2888,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2889,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2890,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2891,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2892,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2893,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2894,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2895,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2896,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2897,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2898,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2899,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2900,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2901,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2902,10,198.87,1846.61,4020.00,1922.00,600.00,1498.00,1637.29,160.00,1477.29
VEH_2903,4,83.58,774.12,2940.00,793.00,240.00,1907.00,779.29,160.00,619.29
VEH_2904,10,224.21,2221.08,4800.00,2273.00,600.00,1927.00,1936.86,160.00,1776.86
VEH_2905,6,108.98,1389.53,2580.00,1408.00,360.00,812.00,1271.63,160.00,1111.63
VEH_2906,11,230.54,1568.25,4380.00,1737.00,660.00,1983.00,1414.60,160.00,1254.60
VEH_2907,7,158.97,1028.04,4980.00,1100.00,420.00,3460.00,982.44,160.00,822.44
VEH_2908,6,122.04,700.13,5209.00,768.00,360.00,4081.00,720.11,160.00,560.11
VEH_2909,6,132.98,1098.42,4337.00,1149.00,360.00,2828.00,1038.73,160.00,878.73
VEH_2910,5,97.27,649.27,3847.00,709.00,300.00,2838.00,679.42,160.00,519.42
VEH_2911,11,239.28,1536.47,6901.00,1666.00,660.00,4575.00,1389.17,160.00,1229.17
VEH_2912,3,49.46,377.97,3360.00,401.00,180.00,2779.00,462.38,160.00,302.38
VEH_2913,5,111.57,533.44,4020.00,601.00,300.00,3119.00,586.75,160.00,426.75
VEH_2914,6,134.67,550.45,4800.00,627.00,360.00,3813.00,600.36,160.00,440.36
VEH_2915,5,107.79,801.20,3811.00,869.00,300.00,2642.00,800.96,160.00,640.96
VEH_2916,8,178.54,812.35,5160.00,921.00,480.00,3759.00,809.88,160.00,649.88
VEH_2917,4,92.53,442.51,2940.00,477.00,240.00,2223.00,514.01,160.00,354.01
VEH_2918,5,94.00,952.34,4020.00,980.00,300.00,2740.00,921.88,160.00,761.88
VEH_2919,5,81.22,1235.72,4980.00,1264.00,300.00,3416.00,1148.57,160.00,988.57
VEH_2920,2,46.99,423.47,2580.00,453.00,120.00,2007.00,498.77,160.00,338.77
VEH_2921,7,165.45,565.31,3540.00,672.00,420.00,2448.00,612.25,160.00,452.25
VEH_2922,6,122.78,570.58,5160.00,651.00,360.00,4149.00,790.58,220.00,570.58
VEH_2923,3,74.70,280.93,3714.00,326.00,180.00,3208.00,500.93,220.00,280.93
VEH_2924,10,252.01,1260.94,6600.00,1369.00,600.00,4631.00,1480.94,220.00,1260.94
VEH_2925,7,155.17,689.75,5160.00,791.00,420.00,3949.00,909.75,220.00,689.75
VEH_2926,5,126.70,799.78,4800.00,840.00,300.00,3660.00,1019.78,220.00,799.78
VEH_2927,6,165.84,826.51,4545.00,906.00,360.00,3279.00,1046.51,220.00,826.51
VEH_2928,5,126.74,741.82,3860.00,816.00,300.00,2744.00,961.82,220.00,741.82
VEH_2929,7,171.58,725.42,3909.00,812.00,420.00,2677.00,945.42,220.00,725.42
VEH_2930,11,252.20,1097.03,5097.00,1244.00,660.00,3193.00,1317.03,220.00,1097.03
VEH_2931,6,152.70,977.67,5460.00,1045.00,360.00,4055.00,1197.67,220.00,977.67
VEH_2932,3,86.85,537.92,2580.00,579.00,180.00,1821.00,757.92,220.00,537.92
VEH_2933,4,76.18,525.95,3360.00,557.00,240.00,2563.00,745.95,220.00,525.95
VEH_2934,3,85.95,671.00,4406.00,682.00,180.00,3544.00,891.00,220.00,671.00
VEH_2935,8,180.59,905.48,3654.00,968.00,480.00,2206.00,1125.48,220.00,905.48
VEH_2936,11,247.26,1148.38,4800.00,1277.00,660.00,2863.00,1368.38,220.00,1148.38
VEH_2937,9,173.31,653.43,4980.00,754.00,540.00,3686.00,873.43,220.00,653.43
VEH_2938,2,32.16,176.52,2940.00,189.00,120.00,2631.00,396.52,220.00,176.52
VEH_2939,9,205.26,631.34,4380.00,756.00,540.00,3084.00,851.34,220.00,631.34
VEH_2940,4,115.81,371.55,4980.00,433.00,240.00,4307.00,591.55,220.00,371.55
VEH_2941,5,122.89,386.98,5119.00,468.00,300.00,4351.00,606.98,220.00,386.98
VEH_2942,4,81.58,431.95,2507.00,447.00,240.00,1820.00,818.34,300.00,518.34
VEH_2943,13,266.74,855.45,6240.00,958.00,780.00,4502.00,1326.54,300.00,1026.54
VEH_2944,3,100.35,418.11,2580.00,452.00,180.00,1948.00,801.74,300.00,501.74
VEH_2945,4,74.88,432.77,2504.00,453.00,240.00,1811.00,819.32,300.00,519.32
VEH_2946,4,119.09,288.59,4020.00,348.00,240.00,3432.00,646.31,300.00,346.31
VEH_2947,3,61.12,415.21,2262.00,449.00,180.00,1633.00,798.25,300.00,498.25
VEH_2948,7,152.77,622.99,3773.00,675.00,420.00,2678.00,1047.58,300.00,747.58
VEH_2949,5,120.85,364.56,3074.00,414.00,300.00,2360.00,737.48,300.00,437.48
VEH_2950,6,139.10,349.22,3153.00,420.00,360.00,2373.00,719.07,300.00,419.07
VEH_2951,9,208.45,935.23,5160.00,1039.00,540.00,3581.00,1422.28,300.00,1122.28
VEH_2952,8,189.28,760.92,5224.00,891.00,480.00,3853.00,1213.11,300.00,913.11
VEH_2953,6,151.00,516.93,3987.00,594.00,360.00,3033.00,920.31,300.00,620.31
VEH_2954,7,168.61,828.59,5258.00,897.00,420.00,3941.00,1294.31,300.00,994.31
VEH_2955,2,41.76,306.64,2940.00,309.00,120.00,2511.00,667.96,300.00,367.96
VEH_2956,4,82.99,180.42,4020.00,232.00,240.00,3548.00,516.50,300.00,216.50
VEH_2957,1,27.61,395.86,2280.00,388.00,60.00,1832.00,775.03,300.00,475.03
VEH_2958,6,118.89,1066.45,3720.00,1088.00,360.00,2272.00,1579.75,300.00,1279.75
VEH_2959,8,175.93,1412.15,4592.00,1456.00,480.00,2656.00,1994.58,300.00,1694.58
VEH_2960,1,30.48,394.29,2280.00,382.00,60.00,1838.00,773.15,300.00,473.15
VEH_2961,2,40.82,153.99,3540.00,167.00,120.00,3253.00,484.79,300.00,184.79
