ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
MF2305186334814,VEH_2972,3,D_1384,2023-05-17 10:00,0,60,2023-05-17 11:00,Yes,25.22,600,1020,8
Null,VEH_2973,1,O_62,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
M18408607,VEH_2973,2,D_405,2023-05-17 01:10,350,60,2023-05-17 08:00,Yes,23.69,420,900,7
20230515B496205_001,VEH_2973,3,D_233,2023-05-17 08:37,0,60,2023-05-17 09:37,Yes,22.23,420,900,7
Null,VEH_2974,1,O_62,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
MF2305176316841,VEH_2974,2,D_1386,2023-05-17 06:09,51,60,2023-05-17 08:00,Yes,19.91,420,900,6
M18410117,VEH_2974,3,D_426,Null,Null,Null,Null,No,24.48,600,1020,7
Null,VEH_2975,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18407377,VEH_2975,2,D_376,2023-05-16 07:29,331,60,2023-05-16 14:00,Yes,32.52,780,1080,5
M18408256,VEH_2975,3,D_380,2023-05-16 15:42,0,60,2023-05-16 16:42,Yes,16.74,780,1080,5
Null,VEH_2975,4,O_276,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B494722_001,VEH_2975,5,D_45,2023-05-17 03:06,234,60,2023-05-17 08:00,Yes,26.99,420,900,7
20230515B495268_001,VEH_2975,6,D_123,2023-05-17 09:32,0,60,2023-05-17 10:32,Yes,18.93,420,900,7
Null,VEH_2976,1,O_279,2023-05-17 06:43,0,0,2023-05-17 06:43,Null,0.0,0,1440,-1
20230516B000216_001,VEH_2976,2,D_208,2023-05-17 07:16,164,60,2023-05-17 11:00,Yes,27.82,600,1020,7
20230516B000221_001,VEH_2976,3,D_1,Null,Null,Null,Null,No,22.65,780,1080,9
Null,VEH_2976,4,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498688_001,VEH_2976,5,D_1,Null,Null,Null,Null,No,24.55,1080,120,9
Null,VEH_2977,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B498007_001,VEH_2977,2,D_208,2023-05-16 07:16,344,60,2023-05-16 14:00,Yes,26.58,780,1080,3
20230515B498004_001,VEH_2977,3,D_208,2023-05-16 07:16,644,60,2023-05-16 19:00,Yes,23.58,1080,120,5
Null,VEH_2977,4,O_800,2023-05-17 06:53,0,0,2023-05-17 06:53,Null,0.0,0,1440,-1
MF2305166316267,VEH_2977,5,D_1187,Null,Null,Null,Null,No,18.76,780,1080,8
20230516B000016_002,VEH_2977,6,D_1,Null,Null,Null,Null,No,24.5,780,1080,7
Null,VEH_2977,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B001293_001,VEH_2977,8,D_1,Null,Null,Null,Null,No,24.16,780,1080,9
Null,VEH_2978,1,O_279,2023-05-17 06:43,0,0,2023-05-17 06:43,Null,0.0,0,1440,-1
M18408471,VEH_2978,2,D_444,2023-05-17 07:35,145,60,2023-05-17 11:00,Yes,25.33,600,1020,7
20230516B499884_001,VEH_2978,3,D_208,Null,Null,Null,Null,No,25.34,780,1080,9
Null,VEH_2979,1,O_279,2023-05-17 06:43,0,0,2023-05-17 06:43,Null,0.0,0,1440,-1
M18408651,VEH_2979,2,D_977,2023-05-17 06:31,209,60,2023-05-17 11:00,Yes,29.09,600,1020,7
20230517B002102_001,VEH_2979,3,D_208,Null,Null,Null,Null,No,16.81,780,1080,9
Null,VEH_2980,1,O_279,2023-05-17 06:43,0,0,2023-05-17 06:43,Null,0.0,0,1440,-1
M18409799,VEH_2980,2,D_302,2023-05-17 09:56,4,60,2023-05-17 11:00,Yes,24.27,600,1020,9
M18410608,VEH_2980,3,D_596,Null,Null,Null,Null,No,16.83,780,1080,9
Null,VEH_2981,1,O_279,2023-05-17 06:43,0,0,2023-05-17 06:43,Null,0.0,0,1440,-1
M18410544,VEH_2981,2,D_486,2023-05-17 10:16,0,60,2023-05-17 11:16,Yes,32.72,420,900,9
M18409171,VEH_2981,3,D_301,Null,Null,Null,Null,No,18.14,600,1020,9
Null,VEH_2989,1,O_62,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
MF2305186334816,VEH_2989,2,D_1385,2023-05-17 10:19,0,60,2023-05-17 11:19,Yes,30.66,600,1020,9
MF2305176316843,VEH_2989,3,D_1385,Null,Null,Null,Null,No,22.38,780,1080,7
Null,VEH_2990,1,O_62,2023-05-17 12:00,0,0,2023-05-17 12:00,Null,0.0,0,1440,-1
M18411825,VEH_2990,2,D_405,Null,Null,Null,Null,No,19.85,420,900,10
M18410402,VEH_2990,3,D_453,Null,Null,Null,Null,No,18.81,600,1020,10
M18410418,VEH_2990,4,D_356,Null,Null,Null,Null,No,14.71,0,360,10
Null,VEH_2991,1,O_62,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
20230517B002302_001,VEH_2991,2,D_208,Null,Null,Null,Null,No,21.91,780,1080,9
20230517B002301_001,VEH_2991,3,D_208,Null,Null,Null,Null,No,14.5,780,1080,8
MF2305186339074,VEH_2991,4,D_1184,Null,Null,Null,Null,No,17.87,780,1080,8
Null,VEH_2992,1,O_62,2023-05-17 06:00,0,0,2023-05-17 06:00,Null,0.0,0,1440,-1
20230517B002356_001,VEH_2992,2,D_208,Null,Null,Null,Null,No,34.45,780,1080,9
MF2305186339076,VEH_2992,3,D_1184,Null,Null,Null,Null,No,19.26,780,1080,9
Null,VEH_2993,1,O_62,2023-05-17 12:00,0,0,2023-05-17 12:00,Null,0.0,0,1440,-1
20230517B002304_001,VEH_2993,2,D_209,Null,Null,Null,Null,No,19.41,420,900,10
20230517B002809_001,VEH_2993,3,D_209,Null,Null,Null,Null,No,22.24,420,900,10
M18410396,VEH_2993,4,D_340,Null,Null,Null,Null,No,11.72,420,900,10
Null,VEH_3001,1,O_62,2023-05-17 12:00,0,0,2023-05-17 12:00,Null,0.0,0,1440,-1
MF2305186334818,VEH_3001,2,D_1386,Null,Null,Null,Null,No,26.62,0,360,10
MF2305176316877,VEH_3001,3,D_1748,Null,Null,Null,Null,No,20.77,0,360,9
Null,VEH_3002,1,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B495682_001,VEH_3002,2,D_47,2023-05-17 04:00,180,60,2023-05-17 08:00,Yes,23.99,420,900,7
Null,VEH_3002,3,O_68,2023-05-17 08:40,0,0,2023-05-17 08:40,Null,0.0,0,1440,-1
20230517B001557_001,VEH_3002,4,D_1,2023-05-17 10:31,0,60,2023-05-17 11:31,Yes,20.55,600,1020,9
Null,VEH_3002,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498746_001,VEH_3002,6,D_41,Null,Null,Null,Null,No,12.19,420,900,10
Null,VEH_3003,1,O_129,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495852_001,VEH_3003,2,D_208,2023-05-15 07:01,359,60,2023-05-15 14:00,Yes,24.56,780,1080,1
Null,VEH_3003,3,O_276,2023-05-15 15:40,0,0,2023-05-15 15:40,Null,0.0,0,1440,-1
20230513B494122_001,VEH_3003,4,D_108,2023-05-15 14:38,0,60,2023-05-15 15:38,Yes,18.99,780,1080,2
Null,VEH_3003,5,O_800,2023-05-15 18:44,0,0,2023-05-15 18:44,Null,0.0,0,1440,-1
20230515B498156_001,VEH_3003,6,D_26,2023-05-15 18:54,306,60,2023-05-16 01:00,Yes,19.61,0,360,2
Null,VEH_3003,7,O_800,2023-05-16 02:05,0,0,2023-05-16 02:05,Null,0.0,0,1440,-1
20230515B498141_001,VEH_3003,8,D_37,2023-05-16 02:06,0,60,2023-05-16 03:06,Yes,21.33,0,360,4
Null,VEH_3003,9,O_26,2023-05-16 06:02,0,0,2023-05-16 06:02,Null,0.0,0,1440,-1
20230516B499482_001,VEH_3003,10,D_233,2023-05-16 06:54,6,60,2023-05-16 08:00,Yes,20.86,420,900,5
Null,VEH_3003,11,O_800,2023-05-16 12:38,0,0,2023-05-16 12:38,Null,0.0,0,1440,-1
20230515B497210_001,VEH_3003,12,D_33,2023-05-16 13:23,637,60,2023-05-17 01:00,Yes,22.04,0,360,6
Null,VEH_3003,13,O_800,2023-05-17 01:55,0,0,2023-05-17 01:55,Null,0.0,0,1440,-1
20230515B498087_001,VEH_3003,14,D_111,Null,Null,Null,Null,No,26.06,1080,120,4
Null,VEH_3004,1,O_129,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230515B495603_001,VEH_3004,2,D_1,2023-05-16 14:08,0,60,2023-05-16 15:08,Yes,18.69,600,1020,6
Null,VEH_3004,3,O_276,2023-05-16 18:10,0,0,2023-05-16 18:10,Null,0.0,0,1440,-1
20230515B495254_001,VEH_3004,4,D_3,2023-05-16 20:04,236,60,2023-05-17 01:00,Yes,22.04,0,360,7
Null,VEH_3004,5,O_800,2023-05-17 01:31,0,0,2023-05-17 01:31,Null,0.0,0,1440,-1
20230516B000980_001,VEH_3004,6,D_7,2023-05-17 01:49,0,60,2023-05-17 02:49,Yes,21.89,0,360,8
Null,VEH_3004,7,O_279,2023-05-17 06:28,0,0,2023-05-17 06:28,Null,0.0,0,1440,-1
20230516B000341_001,VEH_3004,8,D_108,2023-05-17 07:04,176,60,2023-05-17 11:00,Yes,24.48,600,1020,7
Null,VEH_3004,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002891_001,VEH_3004,10,D_1,Null,Null,Null,Null,No,21.42,420,900,10
Null,VEH_3005,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B497232_001,VEH_3005,2,D_130,2023-05-16 13:14,0,60,2023-05-16 14:14,Yes,24.48,780,1080,6
Null,VEH_3005,3,O_279,2023-05-16 14:30,0,0,2023-05-16 14:30,Null,0.0,0,1440,-1
M18407714,VEH_3005,4,D_413,2023-05-16 16:35,0,60,2023-05-16 17:35,Yes,17.86,780,1080,6
Null,VEH_3005,5,O_495,2023-05-16 18:41,0,0,2023-05-16 18:41,Null,0.0,0,1440,-1
MF2305166312118,VEH_3005,6,D_2112,2023-05-16 20:18,0,60,2023-05-16 21:18,Yes,20.2,1080,120,7
Null,VEH_3005,7,O_279,2023-05-17 00:07,0,0,2023-05-17 00:07,Null,0.0,0,1440,-1
20230517B002080_001,VEH_3005,8,D_208,2023-05-17 01:38,0,60,2023-05-17 02:38,Yes,26.86,1080,120,8
Null,VEH_3005,9,O_800,2023-05-17 06:53,0,0,2023-05-17 06:53,Null,0.0,0,1440,-1
20230516B000866_001,VEH_3005,10,D_84,2023-05-17 07:39,141,60,2023-05-17 11:00,Yes,25.7,600,1020,8
Null,VEH_3005,11,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176323058,VEH_3005,12,D_1615,Null,Null,Null,Null,No,20.36,420,900,10
Null,VEH_3006,1,O_129,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499591_001,VEH_3006,2,D_233,2023-05-16 00:59,0,60,2023-05-16 01:59,Yes,25.66,1080,120,4
Null,VEH_3006,3,O_800,2023-05-16 06:38,0,0,2023-05-16 06:38,Null,0.0,0,1440,-1
20230515B497535_001,VEH_3006,4,D_96,2023-05-16 07:44,0,60,2023-05-16 08:44,Yes,26.37,420,900,5
Null,VEH_3006,5,O_40,2023-05-16 12:06,0,0,2023-05-16 12:06,Null,0.0,0,1440,-1
20230516B000130_001,VEH_3006,6,D_209,2023-05-16 14:49,0,60,2023-05-16 15:49,Yes,23.45,420,900,6
Null,VEH_3006,7,O_276,2023-05-16 18:22,0,0,2023-05-16 18:22,Null,0.0,0,1440,-1
20230515B494816_001,VEH_3006,8,D_99,2023-05-16 19:08,292,60,2023-05-17 01:00,Yes,26.23,0,360,6
Null,VEH_3006,9,O_495,2023-05-17 01:25,0,0,2023-05-17 01:25,Null,0.0,0,1440,-1
MF2305256365298,VEH_3006,10,D_2594,2023-05-17 02:43,0,60,2023-05-17 03:43,Yes,11.31,0,360,8
MF2305316389523,VEH_3006,11,D_2825,2023-05-17 04:37,0,60,2023-05-17 05:37,Yes,15.07,0,360,8
Null,VEH_3006,12,O_40,2023-05-17 06:45,0,0,2023-05-17 06:45,Null,0.0,0,1440,-1
20230516B000469_001,VEH_3006,13,D_208,2023-05-17 07:59,121,60,2023-05-17 11:00,Yes,25.65,600,1020,7
Null,VEH_3006,14,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000050_001,VEH_3006,15,D_106,Null,Null,Null,Null,No,9.71,420,900,10
20230516B498600_001,VEH_3006,16,D_44,Null,Null,Null,Null,No,14.28,1080,120,10
Null,VEH_3006,17,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176323087,VEH_3006,18,D_1403,Null,Null,Null,Null,No,25.54,0,360,10
Null,VEH_3006,19,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000440_001,VEH_3006,20,D_181,Null,Null,Null,Null,No,18.1,1080,120,10
Null,VEH_3007,1,O_129,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499541_001,VEH_3007,2,D_109,2023-05-16 02:46,254,60,2023-05-16 08:00,Yes,20.15,420,900,4
Null,VEH_3007,3,O_276,2023-05-16 08:50,0,0,2023-05-16 08:50,Null,0.0,0,1440,-1
20230515B495465_001,VEH_3007,4,D_219,2023-05-16 11:28,92,60,2023-05-16 14:00,Yes,25.98,780,1080,4
Null,VEH_3007,5,O_276,2023-05-16 17:24,0,0,2023-05-16 17:24,Null,0.0,0,1440,-1
20230515B495942_001,VEH_3007,6,D_150,Null,Null,Null,Null,No,25.8,780,1080,4
Null,VEH_3007,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497420_001,VEH_3007,8,D_41,Null,Null,Null,Null,No,24.38,600,1020,4
Null,VEH_3007,9,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18410183,VEH_3007,10,D_318,Null,Null,Null,Null,No,20.26,1080,120,10
Null,VEH_3008,1,O_129,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000008_001,VEH_3008,2,D_184,2023-05-16 00:55,0,60,2023-05-16 01:55,Yes,11.68,1080,120,4
Null,VEH_3008,3,O_800,2023-05-16 06:41,0,0,2023-05-16 06:41,Null,0.0,0,1440,-1
20230516B498933_001,VEH_3008,4,D_208,2023-05-16 06:28,32,60,2023-05-16 08:00,Yes,15.91,420,900,5
20230516B000818_001,VEH_3008,5,D_166,2023-05-16 10:12,468,60,2023-05-16 19:00,Yes,10.62,1080,120,5
Null,VEH_3009,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B498172_001,VEH_3009,2,D_1,2023-05-16 14:08,232,60,2023-05-16 19:00,Yes,26.77,1080,120,5
Null,VEH_3009,3,O_276,2023-05-16 19:10,0,0,2023-05-16 19:10,Null,0.0,0,1440,-1
20230515B495468_001,VEH_3009,4,D_152,2023-05-16 21:51,0,60,2023-05-16 22:51,Yes,23.89,1080,120,7
Null,VEH_3009,5,O_40,2023-05-17 00:29,0,0,2023-05-17 00:29,Null,0.0,0,1440,-1
20230517B002540_001,VEH_3009,6,D_108,2023-05-17 01:18,0,60,2023-05-17 02:18,Yes,21.5,1080,120,8
Null,VEH_3009,7,O_800,2023-05-17 06:44,0,0,2023-05-17 06:44,Null,0.0,0,1440,-1
20230517B003238_001,VEH_3009,8,D_8,2023-05-17 07:22,0,60,2023-05-17 08:22,Yes,15.95,420,900,9
20230516B000715_001,VEH_3009,9,D_146,Null,Null,Null,Null,No,11.03,780,1080,9
Null,VEH_3009,10,O_62,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002299_001,VEH_3009,11,D_208,Null,Null,Null,Null,No,9.98,0,360,10
Null,VEH_3009,12,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002422_001,VEH_3009,13,D_109,Null,Null,Null,Null,No,18.55,780,1080,10
Null,VEH_3010,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230516B000151_001,VEH_3010,2,D_1,2023-05-16 14:08,0,60,2023-05-16 15:08,Yes,19.48,780,1080,6
Null,VEH_3010,3,O_276,2023-05-16 18:10,0,0,2023-05-16 18:10,Null,0.0,0,1440,-1
20230515B494821_001,VEH_3010,4,D_102,2023-05-16 21:44,136,60,2023-05-17 01:00,Yes,16.9,0,360,7
Null,VEH_3011,1,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B495693_001,VEH_3011,2,D_193,2023-05-17 02:18,282,60,2023-05-17 08:00,Yes,22.23,420,900,7
Null,VEH_3011,3,O_276,2023-05-17 08:21,0,0,2023-05-17 08:21,Null,0.0,0,1440,-1
20230516B000859_001,VEH_3011,4,D_209,Null,Null,Null,Null,No,23.6,780,1080,7
Null,VEH_3011,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230516944831,VEH_3011,6,D_14,Null,Null,Null,Null,No,23.56,600,1020,8
Null,VEH_3012,1,O_800,2023-05-16 06:44,0,0,2023-05-16 06:44,Null,0.0,0,1440,-1
20230516B498963_001,VEH_3012,2,D_108,2023-05-16 06:26,214,60,2023-05-16 11:00,Yes,14.1,600,1020,5
20230515B495766_001,VEH_3012,3,D_61,2023-05-16 16:33,0,60,2023-05-16 17:33,Yes,12.4,780,1080,5
Null,VEH_3012,4,O_42,2023-05-16 18:37,0,0,2023-05-16 18:37,Null,0.0,0,1440,-1
MF2305166314481,VEH_3012,5,D_108,2023-05-16 23:31,29,60,2023-05-17 01:00,Yes,23.2,0,360,6
Null,VEH_3012,6,O_800,2023-05-17 06:44,0,0,2023-05-17 06:44,Null,0.0,0,1440,-1
MF2305316382970,VEH_3012,7,D_1568,2023-05-17 08:23,97,60,2023-05-17 11:00,Yes,23.16,600,1020,9
Null,VEH_3012,8,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176323067,VEH_3012,9,D_1595,Null,Null,Null,Null,No,19.53,420,900,10
Null,VEH_3012,10,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18410634,VEH_3012,11,D_641,Null,Null,Null,Null,No,18.2,1080,120,10
Null,VEH_3013,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B497173_001,VEH_3013,2,D_18,2023-05-16 12:58,302,60,2023-05-16 19:00,Yes,21.93,1080,120,6
Null,VEH_3013,3,O_279,2023-05-16 19:22,0,0,2023-05-16 19:22,Null,0.0,0,1440,-1
M18408590,VEH_3013,4,D_339,2023-05-16 20:24,816,60,2023-05-17 11:00,Yes,26.1,600,1020,6
Null,VEH_3013,5,O_800,2023-05-17 11:41,0,0,2023-05-17 11:41,Null,0.0,0,1440,-1
20230516B000762_001,VEH_3013,6,D_59,Null,Null,Null,Null,No,16.07,600,1020,9
Null,VEH_3013,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305316382972,VEH_3013,8,D_1568,Null,Null,Null,Null,No,19.41,420,900,10
Null,VEH_3013,9,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305186335471,VEH_3013,10,D_1797,Null,Null,Null,Null,No,22.19,1080,120,10
Null,VEH_3014,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230516B000788_001,VEH_3014,2,D_163,2023-05-16 12:45,0,60,2023-05-16 13:45,Yes,13.96,600,1020,6
20230515B497162_001,VEH_3014,3,D_111,2023-05-16 16:45,0,60,2023-05-16 17:45,Yes,13.0,780,1080,6
Null,VEH_3014,4,O_93,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
PND000517,VEH_3014,5,D_2907,2023-05-17 01:58,0,60,2023-05-17 02:58,Yes,24.14,0,360,8
Null,VEH_3015,1,O_129,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230516B499535_001,VEH_3015,2,D_109,2023-05-16 14:46,194,60,2023-05-16 19:00,Yes,19.85,1080,120,6
Null,VEH_3015,3,O_276,2023-05-16 19:50,0,0,2023-05-16 19:50,Null,0.0,0,1440,-1
20230515B494812_001,VEH_3015,4,D_78,2023-05-16 21:44,136,60,2023-05-17 01:00,Yes,24.48,0,360,6
Null,VEH_3015,5,O_129,2023-05-17 06:03,0,0,2023-05-17 06:03,Null,0.0,0,1440,-1
20230517B002281_001,VEH_3015,6,D_108,Null,Null,Null,Null,No,13.91,0,360,9
Null,VEH_3015,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002421_001,VEH_3015,8,D_1,Null,Null,Null,Null,No,20.29,600,1020,9
Null,VEH_3016,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B497285_001,VEH_3016,2,D_49,2023-05-16 12:56,0,60,2023-05-16 13:56,Yes,14.78,420,900,6
20230515B495772_001,VEH_3016,3,D_90,2023-05-16 20:20,820,60,2023-05-17 11:00,Yes,11.89,600,1020,6
Null,VEH_3017,1,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B495769_001,VEH_3017,2,D_89,2023-05-17 05:35,85,60,2023-05-17 08:00,Yes,25.58,420,900,7
Null,VEH_3018,1,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B497163_001,VEH_3018,2,D_111,2023-05-17 03:16,224,60,2023-05-17 08:00,Yes,20.55,420,900,7
Null,VEH_3018,3,O_93,2023-05-17 08:00,0,0,2023-05-17 08:00,Null,0.0,0,1440,-1
20230517B002232_001,VEH_3018,4,D_108,Null,Null,Null,Null,No,24.93,600,1020,8
Null,VEH_3018,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230516944815,VEH_3018,6,D_131,Null,Null,Null,Null,No,16.04,600,1020,10
20230516B000821_001,VEH_3018,7,D_166,Null,Null,Null,Null,No,10.45,1080,120,10
Null,VEH_3019,1,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B497227_001,VEH_3019,2,D_112,2023-05-17 00:59,361,60,2023-05-17 08:00,Yes,21.42,420,900,7
Null,VEH_3019,3,O_279,2023-05-17 08:32,0,0,2023-05-17 08:32,Null,0.0,0,1440,-1
20230517B002506_001,VEH_3019,4,D_209,2023-05-17 10:37,0,60,2023-05-17 11:37,Yes,19.08,600,1020,9
Null,VEH_3019,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499307_001,VEH_3019,6,D_72,Null,Null,Null,Null,No,21.09,1080,120,9
Null,VEH_3020,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B497528_001,VEH_3020,2,D_113,2023-05-16 13:10,0,60,2023-05-16 14:10,Yes,20.26,780,1080,6
Null,VEH_3020,3,O_279,2023-05-16 14:29,0,0,2023-05-16 14:29,Null,0.0,0,1440,-1
M18407425,VEH_3020,4,D_334,2023-05-16 16:09,111,60,2023-05-16 19:00,Yes,20.29,1080,120,6
Null,VEH_3020,5,O_672,2023-05-16 19:24,0,0,2023-05-16 19:24,Null,0.0,0,1440,-1
MF2305166315545,VEH_3020,6,D_1260,2023-05-16 21:06,174,60,2023-05-17 01:00,Yes,17.42,0,360,7
Null,VEH_3020,7,O_19,2023-05-17 01:20,0,0,2023-05-17 01:20,Null,0.0,0,1440,-1
MF2305176321329,VEH_3020,8,D_1895,2023-05-17 03:30,0,60,2023-05-17 04:30,Yes,13.06,0,360,8
Null,VEH_3020,9,O_394,2023-05-17 06:25,0,0,2023-05-17 06:25,Null,0.0,0,1440,-1
MF2305166314796,VEH_3020,10,D_1440,2023-05-17 08:15,105,60,2023-05-17 11:00,Yes,16.78,600,1020,7
Null,VEH_3020,11,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000780_001,VEH_3020,12,D_160,Null,Null,Null,Null,No,13.16,420,900,10
Null,VEH_3021,1,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B497524_001,VEH_3021,2,D_95,2023-05-16 13:17,0,60,2023-05-16 14:17,Yes,25.96,600,1020,6
Null,VEH_3021,3,O_279,2023-05-16 14:38,0,0,2023-05-16 14:38,Null,0.0,0,1440,-1
20230516B000423_001,VEH_3021,4,D_209,2023-05-16 16:53,67,60,2023-05-16 19:00,Yes,20.95,1080,120,5
Null,VEH_3021,5,O_276,2023-05-16 19:22,0,0,2023-05-16 19:22,Null,0.0,0,1440,-1
20230515B495413_001,VEH_3021,6,D_144,2023-05-16 23:17,43,60,2023-05-17 01:00,Yes,23.02,0,360,6
Null,VEH_3021,7,O_537,2023-05-17 06:31,0,0,2023-05-17 06:31,Null,0.0,0,1440,-1
M18410290,VEH_3021,8,D_355,Null,Null,Null,Null,No,24.47,780,1080,9
Null,VEH_3021,9,O_390,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176323992,VEH_3021,10,D_1876,Null,Null,Null,Null,No,14.3,420,900,10
MF2305186339144,VEH_3021,11,D_1421,Null,Null,Null,Null,No,11.54,1080,120,10
Null,VEH_3021,12,O_819,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18411108,VEH_3021,13,D_766,Null,Null,Null,Null,No,22.39,1080,120,10
Null,VEH_3022,1,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B497477_001,VEH_3022,2,D_109,2023-05-17 02:46,254,60,2023-05-17 08:00,Yes,27.43,420,900,7
Null,VEH_3023,1,O_800,2023-05-17 00:44,0,0,2023-05-17 00:44,Null,0.0,0,1440,-1
20230515B497549_001,VEH_3023,2,D_118,2023-05-17 01:00,360,60,2023-05-17 08:00,Yes,23.61,420,900,7
Null,VEH_3023,3,O_279,2023-05-17 08:29,0,0,2023-05-17 08:29,Null,0.0,0,1440,-1
20230516B499655_001,VEH_3023,4,D_108,Null,Null,Null,Null,No,31.38,780,1080,7
Null,VEH_3023,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000959_001,VEH_3023,6,D_205,Null,Null,Null,Null,No,15.0,1080,120,9
Null,VEH_3023,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498287_001,VEH_3023,8,D_54,Null,Null,Null,Null,No,30.17,600,1020,7
Null,VEH_3024,1,O_129,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
N_20230516944738,VEH_3024,2,D_109,2023-05-16 14:46,0,60,2023-05-16 15:46,Yes,32.36,600,1020,6
Null,VEH_3024,3,O_276,2023-05-16 18:50,0,0,2023-05-16 18:50,Null,0.0,0,1440,-1
20230515B494648_001,VEH_3024,4,D_18,2023-05-16 21:23,157,60,2023-05-17 01:00,Yes,30.99,0,360,5
Null,VEH_3024,5,O_279,2023-05-17 01:22,0,0,2023-05-17 01:22,Null,0.0,0,1440,-1
M18410632,VEH_3024,6,D_466,2023-05-17 03:11,0,60,2023-05-17 04:11,Yes,29.83,0,360,8
Null,VEH_3024,7,O_495,2023-05-17 07:03,0,0,2023-05-17 07:03,Null,0.0,0,1440,-1
20230517B002048_001,VEH_3024,8,D_109,2023-05-17 07:50,0,60,2023-05-17 08:50,Yes,10.86,420,900,9
