ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_1755,1,O_614,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305176322272,VEH_1755,2,D_1410,2023-05-15 04:57,123,60,2023-05-15 08:00,Yes,17.68,420,900,0
Null,VEH_1756,1,O_614,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305166314295,VEH_1756,2,D_1201,2023-05-15 04:22,338,60,2023-05-15 11:00,Yes,20.18,600,1020,0
Null,VEH_1756,3,O_73,2023-05-15 13:26,0,0,2023-05-15 13:26,Null,0.0,0,1440,-1
MF2305316385709,VEH_1756,4,D_1965,2023-05-15 15:39,0,60,2023-05-15 16:39,Yes,13.1,780,1080,2
Null,VEH_1756,5,O_309,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305186338095,VEH_1756,6,D_1863,Null,Null,Null,Null,No,9.89,0,360,2
Null,VEH_1757,1,O_614,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166314292,VEH_1757,2,D_1224,2023-05-15 09:52,0,60,2023-05-15 10:52,Yes,25.75,420,900,1
Null,VEH_1757,3,O_288,2023-05-15 12:23,0,0,2023-05-15 12:23,Null,0.0,0,1440,-1
PND000021,VEH_1757,4,D_2487,Null,Null,Null,Null,No,25.75,1080,120,0
Null,VEH_1757,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497712_001,VEH_1757,6,D_132,Null,Null,Null,Null,No,20.94,0,360,3
Null,VEH_1758,1,O_614,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305176322279,VEH_1758,2,D_1225,2023-05-15 09:55,0,60,2023-05-15 10:55,Yes,20.6,420,900,1
Null,VEH_1758,3,O_288,2023-05-15 12:17,0,0,2023-05-15 12:17,Null,0.0,0,1440,-1
PND000208,VEH_1758,4,D_2241,Null,Null,Null,Null,No,16.75,1080,120,2
Null,VEH_1759,1,O_614,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305176316924,VEH_1759,2,D_1697,2023-05-15 11:05,0,60,2023-05-15 12:05,Yes,24.39,600,1020,1
Null,VEH_1760,1,O_614,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305246360148,VEH_1760,2,D_1757,2023-05-15 10:53,127,60,2023-05-15 14:00,Yes,23.14,780,1080,1
Null,VEH_1760,3,O_73,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305316383897,VEH_1760,4,D_1210,Null,Null,Null,Null,No,21.65,0,360,2
Null,VEH_1761,1,O_614,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305176316920,VEH_1761,2,D_1561,Null,Null,Null,Null,No,15.26,1080,120,3
MF2305236350941,VEH_1761,3,D_1757,Null,Null,Null,Null,No,8.8,600,1020,3
Null,VEH_1762,1,O_614,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305176322237,VEH_1762,2,D_1613,Null,Null,Null,Null,No,20.68,1080,120,2
Null,VEH_1763,1,O_614,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305166312215,VEH_1763,2,D_1802,Null,Null,Null,Null,No,15.37,780,1080,2
Null,VEH_1764,1,O_614,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305166314293,VEH_1764,2,D_1524,2023-05-15 16:02,0,60,2023-05-15 17:02,Yes,18.47,780,1080,2
Null,VEH_1764,3,O_70,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305166311764,VEH_1764,4,D_1380,Null,Null,Null,Null,No,25.62,1080,120,3
Null,VEH_1765,1,O_614,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305176322261,VEH_1765,2,D_1628,Null,Null,Null,Null,No,26.2,0,360,3
Null,VEH_1766,1,O_614,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305176322236,VEH_1766,2,D_1753,Null,Null,Null,Null,No,17.19,1080,120,1
Null,VEH_1766,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406191,VEH_1766,4,D_342,Null,Null,Null,Null,No,20.4,0,360,3
Null,VEH_1767,1,O_614,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305236350931,VEH_1767,2,D_1757,2023-05-15 16:53,0,60,2023-05-15 17:53,Yes,17.63,600,1020,2
Null,VEH_1767,3,O_73,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305316385700,VEH_1767,4,D_1965,Null,Null,Null,Null,No,19.02,0,360,1
Null,VEH_1768,1,O_614,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305176322263,VEH_1768,2,D_1659,Null,Null,Null,Null,No,24.55,0,360,1
Null,VEH_1769,1,O_614,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305176322281,VEH_1769,2,D_1613,Null,Null,Null,Null,No,25.93,0,360,3
Null,VEH_1770,1,O_614,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305176322244,VEH_1770,2,D_1613,Null,Null,Null,Null,No,22.73,0,360,1
Null,VEH_1771,1,O_614,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305236350937,VEH_1771,2,D_1757,Null,Null,Null,Null,No,19.42,0,360,1
Null,VEH_1852,1,O_495,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498481_001,VEH_1852,2,D_209,2023-05-15 00:56,0,60,2023-05-15 01:56,Yes,25.55,0,360,0
Null,VEH_1852,3,O_276,2023-05-15 06:22,0,0,2023-05-15 06:22,Null,0.0,0,1440,-1
20230513B494202_001,VEH_1852,4,D_67,2023-05-15 07:50,0,60,2023-05-15 08:50,Yes,20.17,420,900,1
Null,VEH_1852,5,O_800,2023-05-15 12:32,0,0,2023-05-15 12:32,Null,0.0,0,1440,-1
20230515B497546_001,VEH_1852,6,D_118,2023-05-15 13:06,0,60,2023-05-15 14:06,Yes,22.66,420,900,2
Null,VEH_1853,1,O_495,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498464_001,VEH_1853,2,D_1,2023-05-15 01:09,0,60,2023-05-15 02:09,Yes,9.52,0,360,0
20230515B495049_001,VEH_1853,3,D_6,2023-05-15 02:52,428,60,2023-05-15 11:00,Yes,16.22,600,1020,0
Null,VEH_1853,4,O_819,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
MF2305166312814,VEH_1853,5,D_1678,2023-05-15 15:27,0,60,2023-05-15 16:27,Yes,20.82,780,1080,2
Null,VEH_1854,1,O_495,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305256365178,VEH_1854,2,D_2403,2023-05-15 01:29,0,60,2023-05-15 02:29,Yes,23.25,0,360,0
Null,VEH_1854,3,O_26,2023-05-15 06:20,0,0,2023-05-15 06:20,Null,0.0,0,1440,-1
20230515B495615_001,VEH_1854,4,D_233,2023-05-15 07:01,179,60,2023-05-15 11:00,Yes,17.95,600,1020,0
Null,VEH_1854,5,O_495,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
20230515B498423_001,VEH_1854,6,D_1,Null,Null,Null,Null,No,19.29,1080,120,1
Null,VEH_1854,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494245_001,VEH_1854,8,D_152,Null,Null,Null,Null,No,25.64,1080,120,2
Null,VEH_1855,1,O_495,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B495120_001,VEH_1855,2,D_29,2023-05-15 05:04,296,60,2023-05-15 11:00,Yes,22.21,600,1020,0
Null,VEH_1856,1,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305236350929,VEH_1856,2,D_1757,Null,Null,Null,Null,No,22.46,0,360,1
Null,VEH_1857,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495064_001,VEH_1857,2,D_34,2023-05-15 08:44,0,60,2023-05-15 09:44,Yes,26.18,420,900,1
Null,VEH_1857,3,O_68,2023-05-15 12:39,0,0,2023-05-15 12:39,Null,0.0,0,1440,-1
MF2305266369483,VEH_1857,4,D_1567,Null,Null,Null,Null,No,26.75,1080,120,0
Null,VEH_1858,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498485_001,VEH_1858,2,D_205,2023-05-15 06:57,183,60,2023-05-15 11:00,Yes,18.59,600,1020,0
Null,VEH_1858,3,O_800,2023-05-15 12:29,0,0,2023-05-15 12:29,Null,0.0,0,1440,-1
20230515B497451_001,VEH_1858,4,D_152,Null,Null,Null,Null,No,26.76,1080,120,1
Null,VEH_1861,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495180_001,VEH_1861,2,D_61,2023-05-15 10:52,0,60,2023-05-15 11:52,Yes,23.83,420,900,1
Null,VEH_1861,3,O_73,2023-05-15 13:40,0,0,2023-05-15 13:40,Null,0.0,0,1440,-1
MF2305316385715,VEH_1861,4,D_1967,Null,Null,Null,Null,No,23.48,1080,120,1
Null,VEH_1863,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166314307,VEH_1863,2,D_1348,2023-05-15 11:08,0,60,2023-05-15 12:08,Yes,16.14,600,1020,1
Null,VEH_1863,3,O_42,2023-05-15 12:52,0,0,2023-05-15 12:52,Null,0.0,0,1440,-1
MF2305186339741,VEH_1863,4,D_1184,Null,Null,Null,Null,No,20.16,1080,120,2
Null,VEH_1863,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494480_001,VEH_1863,6,D_85,Null,Null,Null,Null,No,18.95,0,360,2
Null,VEH_1864,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305156309513,VEH_1864,2,D_1193,2023-05-15 10:28,0,60,2023-05-15 11:28,Yes,14.15,420,900,1
Null,VEH_1864,3,O_68,2023-05-15 13:51,0,0,2023-05-15 13:51,Null,0.0,0,1440,-1
20230515B498535_001,VEH_1864,4,D_144,Null,Null,Null,Null,No,21.17,1080,120,1
Null,VEH_1865,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498478_001,VEH_1865,2,D_109,2023-05-15 07:48,0,60,2023-05-15 08:48,Yes,26.22,420,900,1
Null,VEH_1865,3,O_276,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
20230513B494310_001,VEH_1865,4,D_132,Null,Null,Null,Null,No,17.74,1080,120,1
Null,VEH_1866,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495073_001,VEH_1866,2,D_82,2023-05-15 07:05,355,60,2023-05-15 14:00,Yes,14.77,780,1080,0
Null,VEH_1866,3,O_800,2023-05-15 14:14,0,0,2023-05-15 14:14,Null,0.0,0,1440,-1
20230515B498060_001,VEH_1866,4,D_4,Null,Null,Null,Null,No,18.81,1080,120,1
Null,VEH_1866,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498233_001,VEH_1866,6,D_114,Null,Null,Null,Null,No,26.4,0,360,2
Null,VEH_1867,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498422_001,VEH_1867,2,D_1,2023-05-15 07:09,351,60,2023-05-15 14:00,Yes,21.13,780,1080,0
Null,VEH_1867,3,O_276,2023-05-15 14:10,0,0,2023-05-15 14:10,Null,0.0,0,1440,-1
20230513B494214_001,VEH_1867,4,D_74,2023-05-15 16:14,0,60,2023-05-15 17:14,Yes,13.29,780,1080,2
20230513B494199_001,VEH_1867,5,D_143,Null,Null,Null,Null,No,12.96,0,360,2
Null,VEH_1867,6,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498445_001,VEH_1867,7,D_95,Null,Null,Null,Null,No,18.92,780,1080,1
Null,VEH_1868,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498468_001,VEH_1868,2,D_1,2023-05-15 07:09,351,60,2023-05-15 14:00,Yes,14.18,780,1080,0
Null,VEH_1868,3,O_276,2023-05-15 14:10,0,0,2023-05-15 14:10,Null,0.0,0,1440,-1
20230513B494244_001,VEH_1868,4,D_152,Null,Null,Null,Null,No,26.84,1080,120,1
Null,VEH_1869,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498473_001,VEH_1869,2,D_109,2023-05-15 07:48,312,60,2023-05-15 14:00,Yes,23.51,780,1080,0
Null,VEH_1869,3,O_276,2023-05-15 14:50,0,0,2023-05-15 14:50,Null,0.0,0,1440,-1
20230513B493998_001,VEH_1869,4,D_87,Null,Null,Null,Null,No,22.83,1080,120,2
Null,VEH_1870,1,O_495,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305156298556,VEH_1870,2,D_1298,2023-05-15 10:51,129,60,2023-05-15 14:00,Yes,21.65,780,1080,0
Null,VEH_1877,1,O_495,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B495194_001,VEH_1877,2,D_93,Null,Null,Null,Null,No,15.23,1080,120,2
Null,VEH_1878,1,O_614,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305246360150,VEH_1878,2,D_1757,Null,Null,Null,Null,No,24.4,0,360,2
Null,VEH_1883,1,O_495,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305156309481,VEH_1883,2,D_1214,Null,Null,Null,Null,No,30.63,1080,120,1
Null,VEH_1884,1,O_495,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B495172_001,VEH_1884,2,D_59,2023-05-15 13:08,0,60,2023-05-15 14:08,Yes,29.61,420,900,0
Null,VEH_1884,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495796_001,VEH_1884,4,D_63,Null,Null,Null,Null,No,28.91,0,360,1
Null,VEH_2002,1,O_390,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305226348287,VEH_2002,2,D_1816,2023-05-15 04:52,128,60,2023-05-15 08:00,Yes,18.79,420,900,0
Null,VEH_2003,1,O_390,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305316391077,VEH_2003,2,D_1657,2023-05-15 11:00,120,60,2023-05-15 14:00,Yes,23.95,780,1080,1
Null,VEH_2004,1,O_390,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305316391129,VEH_2004,2,D_1657,2023-05-15 17:00,0,60,2023-05-15 18:00,Yes,18.95,780,1080,2
Null,VEH_2007,1,O_390,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305176324215,VEH_2007,2,D_1657,2023-05-15 17:00,0,60,2023-05-15 18:00,Yes,19.52,600,1020,2
Null,VEH_2202,1,O_19,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305166312126,VEH_2202,2,D_1598,Null,Null,Null,Null,No,22.04,1080,120,0
Null,VEH_2203,1,O_19,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305166312124,VEH_2203,2,D_1598,Null,Null,Null,Null,No,23.95,0,360,3
Null,VEH_2302,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497308_001,VEH_2302,2,D_53,2023-05-15 00:12,0,60,2023-05-15 01:12,Yes,21.12,0,360,0
Null,VEH_2302,3,O_800,2023-05-15 06:14,0,0,2023-05-15 06:14,Null,0.0,0,1440,-1
20230515B498260_001,VEH_2302,4,D_197,2023-05-15 07:38,142,60,2023-05-15 11:00,Yes,17.8,600,1020,1
Null,VEH_2302,5,O_800,2023-05-15 13:37,0,0,2023-05-15 13:37,Null,0.0,0,1440,-1
20230515B498105_001,VEH_2302,6,D_111,Null,Null,Null,Null,No,17.91,1080,120,2
Null,VEH_2303,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497540_001,VEH_2303,2,D_97,2023-05-15 00:20,0,60,2023-05-15 01:20,Yes,18.83,1080,120,0
Null,VEH_2303,3,O_800,2023-05-15 06:19,0,0,2023-05-15 06:19,Null,0.0,0,1440,-1
20230515B497170_001,VEH_2303,4,D_18,2023-05-15 06:43,197,60,2023-05-15 11:00,Yes,21.41,600,1020,0
Null,VEH_2303,5,O_279,2023-05-15 12:22,0,0,2023-05-15 12:22,Null,0.0,0,1440,-1
M18408019,VEH_2303,6,D_293,Null,Null,Null,Null,No,25.69,1080,120,1
Null,VEH_2303,7,O_68,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498533_001,VEH_2303,8,D_64,Null,Null,Null,Null,No,16.67,0,360,3
Null,VEH_2304,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497157_001,VEH_2304,2,D_4,2023-05-15 00:39,0,60,2023-05-15 01:39,Yes,13.78,1080,120,0
20230515B497883_001,VEH_2304,3,D_99,2023-05-15 03:11,409,60,2023-05-15 11:00,Yes,11.39,600,1020,0
Null,VEH_2304,4,O_276,2023-05-15 13:21,0,0,2023-05-15 13:21,Null,0.0,0,1440,-1
20230513B494286_001,VEH_2304,5,D_167,2023-05-15 13:38,0,60,2023-05-15 14:38,Yes,24.41,600,1020,2
Null,VEH_2304,6,O_390,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305166314538,VEH_2304,7,D_2136,Null,Null,Null,Null,No,22.53,1080,120,3
Null,VEH_2305,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497400_001,VEH_2305,2,D_114,2023-05-15 00:39,0,60,2023-05-15 01:39,Yes,18.79,1080,120,0
Null,VEH_2305,3,O_800,2023-05-15 06:39,0,0,2023-05-15 06:39,Null,0.0,0,1440,-1
20230515B498322_001,VEH_2305,4,D_98,2023-05-15 07:01,179,60,2023-05-15 11:00,Yes,26.95,600,1020,1
Null,VEH_2305,5,O_276,2023-05-15 13:38,0,0,2023-05-15 13:38,Null,0.0,0,1440,-1
20230513B494593_001,VEH_2305,6,D_12,Null,Null,Null,Null,No,19.0,1080,120,2
Null,VEH_2306,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497514_001,VEH_2306,2,D_163,2023-05-15 00:49,0,60,2023-05-15 01:49,Yes,22.57,1080,120,0
Null,VEH_2306,3,O_276,2023-05-15 07:49,0,0,2023-05-15 07:49,Null,0.0,0,1440,-1
20230515B494699_001,VEH_2306,4,D_23,2023-05-15 11:15,0,60,2023-05-15 12:15,Yes,18.93,600,1020,1
Null,VEH_2307,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497413_001,VEH_2307,2,D_41,2023-05-15 00:53,0,60,2023-05-15 01:53,Yes,20.52,0,360,0
Null,VEH_2307,3,O_26,2023-05-15 06:33,0,0,2023-05-15 06:33,Null,0.0,0,1440,-1
20230515B498431_001,VEH_2307,4,D_1,2023-05-15 08:34,0,60,2023-05-15 09:34,Yes,25.61,420,900,1
Null,VEH_2307,5,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B494580_001,VEH_2307,6,D_163,Null,Null,Null,Null,No,20.98,1080,120,2
Null,VEH_2307,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494402_001,VEH_2307,8,D_79,Null,Null,Null,Null,No,20.48,0,360,1
Null,VEH_2308,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497280_001,VEH_2308,2,D_194,2023-05-15 01:13,0,60,2023-05-15 02:13,Yes,13.56,1080,120,0
Null,VEH_2308,3,O_800,2023-05-15 07:17,0,0,2023-05-15 07:17,Null,0.0,0,1440,-1
20230515B498352_001,VEH_2308,4,D_103,2023-05-15 07:34,0,60,2023-05-15 08:34,Yes,25.96,420,900,1
Null,VEH_2308,5,O_495,2023-05-15 12:52,0,0,2023-05-15 12:52,Null,0.0,0,1440,-1
MF2305156308622,VEH_2308,6,D_1195,2023-05-15 16:22,0,60,2023-05-15 17:22,Yes,16.47,780,1080,2
Null,VEH_2309,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498253_001,VEH_2309,2,D_84,2023-05-15 01:18,0,60,2023-05-15 02:18,Yes,17.81,0,360,0
Null,VEH_2309,3,O_495,2023-05-15 06:19,0,0,2023-05-15 06:19,Null,0.0,0,1440,-1
20230515B498465_001,VEH_2309,4,D_1,2023-05-15 07:21,159,60,2023-05-15 11:00,Yes,21.07,600,1020,1
Null,VEH_2309,5,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B494326_001,VEH_2309,6,D_16,2023-05-15 14:59,0,60,2023-05-15 15:59,Yes,22.51,780,1080,2
Null,VEH_2310,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497265_001,VEH_2310,2,D_1,2023-05-15 01:58,0,60,2023-05-15 02:58,Yes,17.67,0,360,0
Null,VEH_2310,3,O_276,2023-05-15 06:10,0,0,2023-05-15 06:10,Null,0.0,0,1440,-1
20230513B493859_001,VEH_2310,4,D_104,2023-05-15 08:11,109,60,2023-05-15 11:00,Yes,20.09,600,1020,1
Null,VEH_2310,5,O_129,2023-05-15 12:07,0,0,2023-05-15 12:07,Null,0.0,0,1440,-1
20230515B495845_001,VEH_2310,6,D_233,2023-05-15 13:05,0,60,2023-05-15 14:05,Yes,18.3,780,1080,1
Null,VEH_2310,7,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156309487,VEH_2310,8,D_1194,Null,Null,Null,Null,No,24.01,0,360,2
Null,VEH_2311,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B495245_001,VEH_2311,2,D_193,2023-05-15 02:07,293,60,2023-05-15 08:00,Yes,20.8,420,900,0
Null,VEH_2311,3,O_276,2023-05-15 08:21,0,0,2023-05-15 08:21,Null,0.0,0,1440,-1
20230513B494458_001,VEH_2311,4,D_96,2023-05-15 11:06,0,60,2023-05-15 12:06,Yes,14.91,600,1020,1
Null,VEH_2311,5,O_62,2023-05-15 13:01,0,0,2023-05-15 13:01,Null,0.0,0,1440,-1
M18406442,VEH_2311,6,D_636,Null,Null,Null,Null,No,24.38,1080,120,1
Null,VEH_2311,7,O_309,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498513_001,VEH_2311,8,D_83,Null,Null,Null,Null,No,19.98,0,360,1
Null,VEH_2312,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497229_001,VEH_2312,2,D_112,2023-05-15 01:06,354,60,2023-05-15 08:00,Yes,23.16,420,900,0
Null,VEH_2312,3,O_800,2023-05-15 09:07,0,0,2023-05-15 09:07,Null,0.0,0,1440,-1
20230515B498286_001,VEH_2312,4,D_54,2023-05-15 08:29,91,60,2023-05-15 11:00,Yes,19.55,600,1020,0
Null,VEH_2312,5,O_26,2023-05-15 13:01,0,0,2023-05-15 13:01,Null,0.0,0,1440,-1
20230515B498446_001,VEH_2312,6,D_209,Null,Null,Null,Null,No,22.11,1080,120,2
Null,VEH_2312,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494004_001,VEH_2312,8,D_151,Null,Null,Null,Null,No,24.85,0,360,1
Null,VEH_2313,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497474_001,VEH_2313,2,D_109,2023-05-15 02:36,264,60,2023-05-15 08:00,Yes,18.42,420,900,0
Null,VEH_2313,3,O_276,2023-05-15 08:50,0,0,2023-05-15 08:50,Null,0.0,0,1440,-1
20230513B494262_001,VEH_2313,4,D_162,2023-05-15 11:33,0,60,2023-05-15 12:33,Yes,26.94,420,900,1
Null,VEH_2313,5,O_62,2023-05-15 13:40,0,0,2023-05-15 13:40,Null,0.0,0,1440,-1
20230515B498027_001,VEH_2313,6,D_209,2023-05-15 15:17,0,60,2023-05-15 16:17,Yes,24.18,780,1080,2
Null,VEH_2313,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494148_001,VEH_2313,8,D_129,Null,Null,Null,Null,No,18.05,0,360,2
Null,VEH_2313,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497289_001,VEH_2313,10,D_196,Null,Null,Null,Null,No,16.89,0,360,2
Null,VEH_2314,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497551_001,VEH_2314,2,D_49,2023-05-15 01:20,340,60,2023-05-15 08:00,Yes,16.18,420,900,0
Null,VEH_2314,3,O_800,2023-05-15 09:22,0,0,2023-05-15 09:22,Null,0.0,0,1440,-1
20230515B497237_001,VEH_2314,4,D_26,2023-05-15 08:48,72,60,2023-05-15 11:00,Yes,22.99,600,1020,1
Null,VEH_2314,5,O_800,2023-05-15 13:05,0,0,2023-05-15 13:05,Null,0.0,0,1440,-1
20230515B498360_001,VEH_2314,6,D_205,2023-05-15 13:23,0,60,2023-05-15 14:23,Yes,25.54,780,1080,0
Null,VEH_2314,7,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495141_001,VEH_2314,8,D_73,Null,Null,Null,Null,No,22.15,0,360,2
Null,VEH_2315,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497573_001,VEH_2315,2,D_166,2023-05-15 02:06,294,60,2023-05-15 08:00,Yes,15.66,420,900,0
Null,VEH_2315,3,O_800,2023-05-15 10:09,0,0,2023-05-15 10:09,Null,0.0,0,1440,-1
20230515B497586_001,VEH_2315,4,D_171,2023-05-15 10:19,0,60,2023-05-15 11:19,Yes,20.94,600,1020,0
Null,VEH_2315,5,O_800,2023-05-15 13:28,0,0,2023-05-15 13:28,Null,0.0,0,1440,-1
20230515B498355_001,VEH_2315,6,D_104,2023-05-15 13:09,0,60,2023-05-15 14:09,Yes,21.05,780,1080,2
Null,VEH_2315,7,O_129,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495850_001,VEH_2315,8,D_109,Null,Null,Null,Null,No,26.15,0,360,3
Null,VEH_2316,1,O_800,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497602_001,VEH_2316,2,D_186,2023-05-15 01:29,331,60,2023-05-15 08:00,Yes,20.8,420,900,0
Null,VEH_2316,3,O_800,2023-05-15 09:29,0,0,2023-05-15 09:29,Null,0.0,0,1440,-1
20230515B497202_001,VEH_2316,4,D_192,2023-05-15 09:09,51,60,2023-05-15 11:00,Yes,26.21,600,1020,1
Null,VEH_2316,5,O_26,2023-05-15 13:10,0,0,2023-05-15 13:10,Null,0.0,0,1440,-1
