ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_2341,3,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495611_001,VEH_2341,4,D_108,Null,Null,Null,Null,No,24.14,1080,120,2
Null,VEH_2342,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498454_001,VEH_2342,2,D_1,Null,Null,Null,Null,No,19.79,780,1080,0
Null,VEH_2342,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494173_001,VEH_2342,4,D_136,Null,Null,Null,Null,No,16.9,780,1080,2
Null,VEH_2348,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497484_001,VEH_2348,2,D_91,Null,Null,Null,Null,No,12.42,780,1080,2
20230515B497515_001,VEH_2348,3,D_163,Null,Null,Null,Null,No,13.83,0,360,1
Null,VEH_2354,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497468_001,VEH_2354,2,D_109,2023-05-15 08:36,0,60,2023-05-15 09:36,Yes,32.23,420,900,0
Null,VEH_2354,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494274_001,VEH_2354,4,D_12,Null,Null,Null,Null,No,31.94,1080,120,0
Null,VEH_2355,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497284_001,VEH_2355,2,D_49,2023-05-15 07:20,0,60,2023-05-15 08:20,Yes,28.78,420,900,1
Null,VEH_2355,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498290_001,VEH_2355,4,D_162,Null,Null,Null,Null,No,27.24,1080,120,1
Null,VEH_2356,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305126295512,VEH_2356,2,D_1278,2023-05-15 10:12,0,60,2023-05-15 11:12,Yes,32.24,420,900,0
Null,VEH_2356,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494089_001,VEH_2356,4,D_74,Null,Null,Null,Null,No,32.51,1080,120,2
Null,VEH_2357,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498056_001,VEH_2357,2,D_3,2023-05-15 06:32,208,60,2023-05-15 11:00,Yes,27.2,600,1020,0
Null,VEH_2357,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498328_001,VEH_2357,4,D_99,Null,Null,Null,Null,No,30.24,600,1020,2
Null,VEH_2358,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498225_001,VEH_2358,2,D_147,2023-05-15 07:05,175,60,2023-05-15 11:00,Yes,27.74,600,1020,0
Null,VEH_2358,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497589_001,VEH_2358,4,D_38,Null,Null,Null,Null,No,23.27,420,900,2
Null,VEH_2359,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498116_001,VEH_2359,2,D_18,2023-05-15 07:01,179,60,2023-05-15 11:00,Yes,31.19,600,1020,0
Null,VEH_2359,3,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18405904,VEH_2359,4,D_276,Null,Null,Null,Null,No,29.27,780,1080,0
Null,VEH_2360,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497178_001,VEH_2360,2,D_125,Null,Null,Null,Null,No,32.63,780,1080,1
Null,VEH_2360,3,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498436_001,VEH_2360,4,D_152,Null,Null,Null,Null,No,29.37,1080,120,1
Null,VEH_2361,1,O_800,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498506_001,VEH_2361,2,D_209,Null,Null,Null,Null,No,28.64,780,1080,0
Null,VEH_2361,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494051_001,VEH_2361,4,D_106,Null,Null,Null,Null,No,28.48,1080,120,2
Null,VEH_2363,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497257_001,VEH_2363,2,D_207,Null,Null,Null,Null,No,32.52,1080,120,0
Null,VEH_2365,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B498206_001,VEH_2365,2,D_67,Null,Null,Null,Null,No,27.2,780,1080,0
Null,VEH_2366,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497161_001,VEH_2366,2,D_111,Null,Null,Null,Null,No,19.07,600,1020,2
20230515B497388_001,VEH_2366,3,D_77,Null,Null,Null,Null,No,12.52,420,900,2
Null,VEH_2403,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497409_001,VEH_2403,2,D_40,Null,Null,Null,Null,No,33.63,1080,120,1
Null,VEH_2404,1,O_800,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497423_001,VEH_2404,2,D_84,Null,Null,Null,Null,No,37.15,780,1080,1
Null,VEH_2552,1,O_26,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498426_001,VEH_2552,2,D_1,2023-05-15 02:13,0,60,2023-05-15 03:13,Yes,20.08,0,360,0
Null,VEH_2552,3,O_276,2023-05-15 06:10,0,0,2023-05-15 06:10,Null,0.0,0,1440,-1
20230513B493904_001,VEH_2552,4,D_34,2023-05-15 08:00,120,60,2023-05-15 11:00,Yes,21.78,600,1020,1
Null,VEH_2552,5,O_68,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156298512,VEH_2552,6,D_2068,Null,Null,Null,Null,No,14.52,1080,120,2
Null,VEH_2553,1,O_26,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B495827_001,VEH_2553,2,D_208,2023-05-15 01:10,350,60,2023-05-15 08:00,Yes,18.97,420,900,0
Null,VEH_2553,3,O_276,2023-05-15 09:40,0,0,2023-05-15 09:40,Null,0.0,0,1440,-1
20230515B494730_001,VEH_2553,4,D_1,2023-05-15 09:38,22,60,2023-05-15 11:00,Yes,20.76,600,1020,0
Null,VEH_2553,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494179_001,VEH_2553,6,D_52,Null,Null,Null,Null,No,22.09,420,900,2
Null,VEH_2554,1,O_26,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B497085_001,VEH_2554,2,D_209,2023-05-15 02:00,300,60,2023-05-15 08:00,Yes,19.76,420,900,0
Null,VEH_2554,3,O_276,2023-05-15 08:22,0,0,2023-05-15 08:22,Null,0.0,0,1440,-1
20230513B493901_001,VEH_2554,4,D_32,2023-05-15 10:37,0,60,2023-05-15 11:37,Yes,26.76,600,1020,0
Null,VEH_2554,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495829_001,VEH_2554,6,D_208,Null,Null,Null,Null,No,19.57,420,900,2
Null,VEH_2558,1,O_26,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406105,VEH_2558,2,D_722,Null,Null,Null,Null,No,22.48,1080,120,0
Null,VEH_2560,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498440_001,VEH_2560,2,D_109,2023-05-15 08:51,69,60,2023-05-15 11:00,Yes,17.08,600,1020,0
20230515B495818_001,VEH_2560,3,D_208,Null,Null,Null,Null,No,9.91,0,360,1
Null,VEH_2561,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495828_001,VEH_2561,2,D_208,Null,Null,Null,Null,No,24.97,780,1080,1
Null,VEH_2561,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497358_001,VEH_2561,4,D_74,Null,Null,Null,Null,No,18.4,780,1080,1
Null,VEH_2562,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B497086_001,VEH_2562,2,D_209,Null,Null,Null,Null,No,22.52,780,1080,1
Null,VEH_2562,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494209_001,VEH_2562,4,D_145,Null,Null,Null,Null,No,22.62,1080,120,2
Null,VEH_2563,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498449_001,VEH_2563,2,D_209,Null,Null,Null,Null,No,18.19,780,1080,1
Null,VEH_2563,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494046_001,VEH_2563,4,D_103,Null,Null,Null,Null,No,18.27,0,360,2
Null,VEH_2563,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498479_001,VEH_2563,6,D_109,Null,Null,Null,Null,No,25.53,1080,120,2
Null,VEH_2564,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498427_001,VEH_2564,2,D_1,2023-05-15 08:13,0,60,2023-05-15 09:13,Yes,22.76,420,900,1
Null,VEH_2564,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494334_001,VEH_2564,4,D_28,Null,Null,Null,Null,No,22.05,1080,120,1
Null,VEH_2566,1,O_26,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B498437_001,VEH_2566,2,D_109,Null,Null,Null,Null,No,21.8,420,900,2
Null,VEH_2572,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18405594,VEH_2572,2,D_505,2023-05-15 10:31,0,60,2023-05-15 11:31,Yes,29.83,600,1020,0
Null,VEH_2573,1,O_26,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B498430_001,VEH_2573,2,D_1,Null,Null,Null,Null,No,27.32,780,1080,0
Null,VEH_2573,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230513922727,VEH_2573,4,D_163,Null,Null,Null,Null,No,30.45,780,1080,2
Null,VEH_2752,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406028,VEH_2752,2,D_584,2023-05-15 03:54,0,60,2023-05-15 04:54,Yes,15.68,0,360,0
Null,VEH_2753,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18408025,VEH_2753,2,D_293,2023-05-15 05:11,0,60,2023-05-15 06:11,Yes,22.84,0,360,0
Null,VEH_2753,3,O_288,2023-05-15 06:52,0,0,2023-05-15 06:52,Null,0.0,0,1440,-1
PND000077,VEH_2753,4,D_2270,Null,Null,Null,Null,No,17.43,600,1020,1
Null,VEH_2753,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498402_001,VEH_2753,6,D_18,Null,Null,Null,Null,No,18.45,1080,120,1
Null,VEH_2754,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18405964,VEH_2754,2,D_924,2023-05-15 05:16,0,60,2023-05-15 06:16,Yes,22.41,0,360,0
Null,VEH_2754,3,O_288,2023-05-15 07:03,0,0,2023-05-15 07:03,Null,0.0,0,1440,-1
PND000194,VEH_2754,4,D_2930,2023-05-15 10:50,0,60,2023-05-15 11:50,Yes,26.42,600,1020,0
Null,VEH_2754,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495981_001,VEH_2754,6,D_208,Null,Null,Null,Null,No,19.33,780,1080,2
Null,VEH_2755,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18407962,VEH_2755,2,D_390,2023-05-15 05:59,0,60,2023-05-15 06:59,Yes,24.51,0,360,0
Null,VEH_2755,3,O_68,2023-05-15 08:49,0,0,2023-05-15 08:49,Null,0.0,0,1440,-1
20230515B498531_001,VEH_2755,4,D_29,2023-05-15 08:25,95,60,2023-05-15 11:00,Yes,17.85,600,1020,1
Null,VEH_2756,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18405861,VEH_2756,2,D_262,2023-05-15 04:50,130,60,2023-05-15 08:00,Yes,16.58,420,900,0
Null,VEH_2756,3,O_276,2023-05-15 11:03,0,0,2023-05-15 11:03,Null,0.0,0,1440,-1
20230515B494724_001,VEH_2756,4,D_1,2023-05-15 10:57,0,60,2023-05-15 11:57,Yes,20.15,600,1020,0
Null,VEH_2756,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B493870_001,VEH_2756,6,D_49,Null,Null,Null,Null,No,23.45,1080,120,2
Null,VEH_2757,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406375,VEH_2757,2,D_276,2023-05-15 04:48,132,60,2023-05-15 08:00,Yes,16.39,420,900,0
Null,VEH_2757,3,O_288,2023-05-15 08:26,0,0,2023-05-15 08:26,Null,0.0,0,1440,-1
MF2305186339735,VEH_2757,4,D_1654,Null,Null,Null,Null,No,24.83,600,1020,0
Null,VEH_2757,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
PND000196,VEH_2757,6,D_61,Null,Null,Null,Null,No,21.13,1080,120,1
Null,VEH_2758,1,O_279,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406381,VEH_2758,2,D_397,2023-05-15 06:40,20,60,2023-05-15 08:00,Yes,20.84,420,900,0
Null,VEH_2759,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18408020,VEH_2759,2,D_426,Null,Null,Null,Null,No,12.42,780,1080,2
M18406376,VEH_2759,3,D_538,Null,Null,Null,Null,No,11.9,0,360,1
Null,VEH_2760,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18405922,VEH_2760,2,D_288,2023-05-15 10:54,0,60,2023-05-15 11:54,Yes,7.52,600,1020,1
M18406317,VEH_2760,3,D_465,Null,Null,Null,Null,No,13.38,780,1080,0
Null,VEH_2761,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312158,VEH_2761,2,D_2114,Null,Null,Null,Null,No,19.93,600,1020,1
Null,VEH_2761,3,O_68,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498528_001,VEH_2761,4,D_29,Null,Null,Null,Null,No,18.63,780,1080,2
Null,VEH_2762,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407527,VEH_2762,2,D_410,Null,Null,Null,Null,No,20.23,420,900,1
Null,VEH_2762,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156309503,VEH_2762,4,D_1854,Null,Null,Null,Null,No,25.66,1080,120,0
Null,VEH_2763,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408011,VEH_2763,2,D_294,Null,Null,Null,Null,No,22.41,600,1020,1
Null,VEH_2764,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18405441,VEH_2764,2,D_397,Null,Null,Null,Null,No,23.75,600,1020,1
Null,VEH_2765,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406382,VEH_2765,2,D_397,Null,Null,Null,Null,No,21.22,420,900,1
Null,VEH_2766,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406366,VEH_2766,2,D_301,Null,Null,Null,Null,No,21.05,780,1080,0
Null,VEH_2766,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406002,VEH_2766,4,D_439,Null,Null,Null,Null,No,22.68,1080,120,1
Null,VEH_2767,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407987,VEH_2767,2,D_426,Null,Null,Null,Null,No,25.48,780,1080,0
Null,VEH_2767,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494008_001,VEH_2767,4,D_60,Null,Null,Null,Null,No,20.66,1080,120,2
Null,VEH_2768,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305176316940,VEH_2768,2,D_1687,Null,Null,Null,Null,No,24.97,780,1080,0
Null,VEH_2769,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408018,VEH_2769,2,D_294,Null,Null,Null,Null,No,19.39,1080,120,0
Null,VEH_2771,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18405566,VEH_2771,2,D_356,Null,Null,Null,Null,No,9.23,780,1080,2
M18407855,VEH_2771,3,D_390,Null,Null,Null,Null,No,16.45,1080,120,2
Null,VEH_2775,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406368,VEH_2775,2,D_410,Null,Null,Null,Null,No,22.25,0,360,2
Null,VEH_2776,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18405864,VEH_2776,2,D_672,Null,Null,Null,Null,No,25.12,0,360,1
Null,VEH_2777,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406034,VEH_2777,2,D_294,Null,Null,Null,Null,No,18.81,0,360,1
Null,VEH_2778,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406367,VEH_2778,2,D_301,Null,Null,Null,Null,No,23.73,0,360,1
Null,VEH_2779,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18407483,VEH_2779,2,D_410,Null,Null,Null,Null,No,18.7,0,360,1
Null,VEH_2782,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407480,VEH_2782,2,D_409,Null,Null,Null,Null,No,28.33,600,1020,0
Null,VEH_2783,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406321,VEH_2783,2,D_464,2023-05-15 10:01,0,60,2023-05-15 11:01,Yes,29.2,600,1020,0
Null,VEH_2783,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515939265,VEH_2783,4,D_238,Null,Null,Null,Null,No,27.29,780,1080,2
Null,VEH_2784,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407526,VEH_2784,2,D_409,Null,Null,Null,Null,No,28.0,420,900,0
Null,VEH_2786,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406497,VEH_2786,2,D_356,Null,Null,Null,Null,No,31.38,1080,120,2
Null,VEH_2902,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498008_001,VEH_2902,2,D_208,2023-05-15 01:16,0,60,2023-05-15 02:16,Yes,23.16,0,360,0
Null,VEH_2902,3,O_276,2023-05-15 07:40,0,0,2023-05-15 07:40,Null,0.0,0,1440,-1
M18406152,VEH_2902,4,D_410,Null,Null,Null,Null,No,20.84,420,900,1
Null,VEH_2902,5,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305186339729,VEH_2902,6,D_1184,Null,Null,Null,Null,No,21.01,1080,120,1
Null,VEH_2903,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305166311756,VEH_2903,2,D_1385,2023-05-15 04:19,0,60,2023-05-15 05:19,Yes,20.23,0,360,0
Null,VEH_2903,3,O_68,2023-05-15 06:22,0,0,2023-05-15 06:22,Null,0.0,0,1440,-1
20230515B498543_001,VEH_2903,4,D_56,2023-05-15 08:15,0,60,2023-05-15 09:15,Yes,25.36,420,900,1
Null,VEH_2904,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406441,VEH_2904,2,D_351,2023-05-15 03:19,221,60,2023-05-15 08:00,Yes,21.38,420,900,0
Null,VEH_2904,3,O_276,2023-05-15 09:53,0,0,2023-05-15 09:53,Null,0.0,0,1440,-1
20230515B494725_001,VEH_2904,4,D_1,2023-05-15 09:48,12,60,2023-05-15 11:00,Yes,15.73,600,1020,1
Null,VEH_2904,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494031_001,VEH_2904,6,D_12,Null,Null,Null,Null,No,21.52,1080,120,2
Null,VEH_2905,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406455,VEH_2905,2,D_672,2023-05-15 05:55,245,60,2023-05-15 11:00,Yes,14.87,600,1020,0
20230515B497990_001,VEH_2905,3,D_108,Null,Null,Null,Null,No,11.27,780,1080,0
Null,VEH_2906,1,O_62,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497985_001,VEH_2906,2,D_108,Null,Null,Null,Null,No,15.2,600,1020,2
M18406443,VEH_2906,3,D_350,Null,Null,Null,Null,No,10.28,420,900,2
Null,VEH_2907,1,O_62,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166311758,VEH_2907,2,D_1386,Null,Null,Null,Null,No,16.87,780,1080,1
Null,VEH_3003,1,O_129,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495852_001,VEH_3003,2,D_208,Null,Null,Null,Null,No,24.56,780,1080,1
Null,VEH_3003,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494122_001,VEH_3003,4,D_108,Null,Null,Null,Null,No,18.99,780,1080,2
Null,VEH_3102,1,O_93,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156308631,VEH_3102,2,D_2074,2023-05-15 04:25,0,60,2023-05-15 05:25,Yes,26.29,0,360,0
Null,VEH_3102,3,O_276,2023-05-15 08:49,0,0,2023-05-15 08:49,Null,0.0,0,1440,-1
20230513B494579_001,VEH_3102,4,D_11,2023-05-15 10:34,0,60,2023-05-15 11:34,Yes,20.19,420,900,1
Null,VEH_3102,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498179_001,VEH_3102,6,D_195,Null,Null,Null,Null,No,17.37,780,1080,2
20230513B493947_001,Null,Null,Null,Null,Null,Null,Null,Null,24.36,0,360,2
20230513B494018_001,Null,Null,Null,Null,Null,Null,Null,Null,23.12,0,360,2
20230513B494148_001,Null,Null,Null,Null,Null,Null,Null,Null,18.05,0,360,2
20230513B494154_001,Null,Null,Null,Null,Null,Null,Null,Null,27.51,420,900,2
20230513B494189_001,Null,Null,Null,Null,Null,Null,Null,Null,30.16,420,900,2
20230513B494221_001,Null,Null,Null,Null,Null,Null,Null,Null,17.43,0,360,2
20230513B494236_001,Null,Null,Null,Null,Null,Null,Null,Null,30.77,0,360,2
20230513B494453_001,Null,Null,Null,Null,Null,Null,Null,Null,19.4,0,360,2
20230513B494480_001,Null,Null,Null,Null,Null,Null,Null,Null,18.95,0,360,2
20230513B494543_001,Null,Null,Null,Null,Null,Null,Null,Null,22.58,0,360,2
20230515B494705_001,Null,Null,Null,Null,Null,Null,Null,Null,17.94,0,360,2
20230515B494736_001,Null,Null,Null,Null,Null,Null,Null,Null,32.52,0,360,2
20230515B494786_001,Null,Null,Null,Null,Null,Null,Null,Null,19.8,0,360,2
20230515B495106_001,Null,Null,Null,Null,Null,Null,Null,Null,24.47,0,360,2
20230515B495141_001,Null,Null,Null,Null,Null,Null,Null,Null,22.15,0,360,2
20230515B495263_001,Null,Null,Null,Null,Null,Null,Null,Null,25.11,420,900,2
20230515B495814_001,Null,Null,Null,Null,Null,Null,Null,Null,25.81,0,360,2
20230515B495847_001,Null,Null,Null,Null,Null,Null,Null,Null,23.79,0,360,2
20230515B495853_001,Null,Null,Null,Null,Null,Null,Null,Null,23.65,0,360,2
20230515B497289_001,Null,Null,Null,Null,Null,Null,Null,Null,16.89,0,360,2
20230515B497564_001,Null,Null,Null,Null,Null,Null,Null,Null,18.86,0,360,2
20230515B498006_001,Null,Null,Null,Null,Null,Null,Null,Null,30.73,420,900,2
20230515B498096_001,Null,Null,Null,Null,Null,Null,Null,Null,20.15,0,360,2
20230515B498127_001,Null,Null,Null,Null,Null,Null,Null,Null,31.39,0,360,2
20230515B498156_001,Null,Null,Null,Null,Null,Null,Null,Null,19.61,0,360,2
20230515B498233_001,Null,Null,Null,Null,Null,Null,Null,Null,26.4,0,360,2
20230515B498424_001,Null,Null,Null,Null,Null,Null,Null,Null,27.6,0,360,2
20230515B498466_001,Null,Null,Null,Null,Null,Null,Null,Null,24.08,0,360,2
20230515B498471_001,Null,Null,Null,Null,Null,Null,Null,Null,24.83,0,360,2
20230515B498487_001,Null,Null,Null,Null,Null,Null,Null,Null,38.94,0,360,2
20230515B498508_001,Null,Null,Null,Null,Null,Null,Null,Null,34.21,0,360,2
20230515B498532_001,Null,Null,Null,Null,Null,Null,Null,Null,29.88,1080,120,2
M18405902,Null,Null,Null,Null,Null,Null,Null,Null,27.61,0,360,2
M18405925,Null,Null,Null,Null,Null,Null,Null,Null,12.71,420,900,2
M18406005,Null,Null,Null,Null,Null,Null,Null,Null,26.07,420,900,2
M18406011,Null,Null,Null,Null,Null,Null,Null,Null,20.18,420,900,2
M18406038,Null,Null,Null,Null,Null,Null,Null,Null,21.14,420,900,2
M18406135,Null,Null,Null,Null,Null,Null,Null,Null,31.56,420,900,2
M18406190,Null,Null,Null,Null,Null,Null,Null,Null,26.66,0,360,2
M18406205,Null,Null,Null,Null,Null,Null,Null,Null,27.67,0,360,2
M18406245,Null,Null,Null,Null,Null,Null,Null,Null,25.97,600,1020,2
M18406314,Null,Null,Null,Null,Null,Null,Null,Null,24.35,600,1020,2
M18406364,Null,Null,Null,Null,Null,Null,Null,Null,26.69,600,1020,2
M18406373,Null,Null,Null,Null,Null,Null,Null,Null,16.27,420,900,2
M18406383,Null,Null,Null,Null,Null,Null,Null,Null,26.73,420,900,2
M18407484,Null,Null,Null,Null,Null,Null,Null,Null,20.64,420,900,2
M18407931,Null,Null,Null,Null,Null,Null,Null,Null,29.86,420,900,2
M18407968,Null,Null,Null,Null,Null,Null,Null,Null,23.9,600,1020,2
M18408012,Null,Null,Null,Null,Null,Null,Null,Null,17.96,420,900,2
M18408045,Null,Null,Null,Null,Null,Null,Null,Null,28.84,420,900,2
M18408070,Null,Null,Null,Null,Null,Null,Null,Null,23.6,420,900,2
MF2305126294382,Null,Null,Null,Null,Null,Null,Null,Null,18.33,420,900,2
MF2305126295524,Null,Null,Null,Null,Null,Null,Null,Null,29.36,420,900,2
MF2305156298191,Null,Null,Null,Null,Null,Null,Null,Null,21.45,600,1020,2
MF2305156309441,Null,Null,Null,Null,Null,Null,Null,Null,27.12,420,900,2
MF2305156309487,Null,Null,Null,Null,Null,Null,Null,Null,24.01,0,360,2
MF2305156309712,Null,Null,Null,Null,Null,Null,Null,Null,30.01,1080,120,2
MF2305156309720,Null,Null,Null,Null,Null,Null,Null,Null,22.02,0,360,2
MF2305156309750,Null,Null,Null,Null,Null,Null,Null,Null,24.89,0,360,2
MF2305156309798,Null,Null,Null,Null,Null,Null,Null,Null,27.62,0,360,2
