ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_2778,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406367,VEH_2778,2,D_301,2023-05-15 18:20,340,60,2023-05-16 01:00,Yes,23.73,0,360,1
Null,VEH_2778,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408219,VEH_2778,4,D_708,Null,Null,Null,Null,No,26.91,600,1020,4
Null,VEH_2779,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18407483,VEH_2779,2,D_410,2023-05-15 18:20,340,60,2023-05-16 01:00,Yes,18.7,0,360,1
Null,VEH_2779,3,O_537,2023-05-16 01:12,0,0,2023-05-16 01:12,Null,0.0,0,1440,-1
M18407306,VEH_2779,4,D_404,2023-05-16 03:21,0,60,2023-05-16 04:21,Yes,26.81,0,360,4
Null,VEH_2779,5,O_555,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156310898,VEH_2779,6,D_2100,Null,Null,Null,Null,No,24.13,600,1020,3
Null,VEH_2780,1,O_279,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
M18406384,VEH_2780,2,D_301,2023-05-16 00:20,0,60,2023-05-16 01:20,Yes,13.33,0,360,3
M18405925,VEH_2780,3,D_301,Null,Null,Null,Null,No,12.71,420,900,2
Null,VEH_2780,4,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305306381316,VEH_2780,5,D_1613,Null,Null,Null,Null,No,23.21,420,900,4
Null,VEH_2782,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407480,VEH_2782,2,D_409,2023-05-15 11:09,0,60,2023-05-15 12:09,Yes,28.33,600,1020,0
Null,VEH_2782,3,O_288,2023-05-15 18:53,0,0,2023-05-15 18:53,Null,0.0,0,1440,-1
PND000336,VEH_2782,4,D_2287,2023-05-15 23:18,42,60,2023-05-16 01:00,Yes,26.84,0,360,1
Null,VEH_2782,5,O_40,2023-05-16 01:23,0,0,2023-05-16 01:23,Null,0.0,0,1440,-1
20230516B000228_001,VEH_2782,6,D_233,2023-05-16 02:39,0,60,2023-05-16 03:39,Yes,30.67,0,360,4
Null,VEH_2782,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498266_001,VEH_2782,8,D_55,Null,Null,Null,Null,No,30.75,600,1020,5
Null,VEH_2783,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406321,VEH_2783,2,D_464,2023-05-15 10:01,0,60,2023-05-15 11:01,Yes,29.2,600,1020,0
Null,VEH_2783,3,O_276,2023-05-15 13:58,0,0,2023-05-15 13:58,Null,0.0,0,1440,-1
N_20230515939265,VEH_2783,4,D_238,2023-05-15 14:22,0,60,2023-05-15 15:22,Yes,27.29,780,1080,2
Null,VEH_2784,1,O_279,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18407526,VEH_2784,2,D_409,2023-05-15 11:09,0,60,2023-05-15 12:09,Yes,28.0,420,900,0
Null,VEH_2784,3,O_288,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499956_001,VEH_2784,4,D_108,Null,Null,Null,Null,No,25.52,600,1020,5
Null,VEH_2786,1,O_279,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406497,VEH_2786,2,D_356,2023-05-15 17:39,21,60,2023-05-15 19:00,Yes,31.38,1080,120,2
Null,VEH_2787,1,O_279,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
M18407972,VEH_2787,2,D_390,2023-05-15 23:59,0,60,2023-05-16 00:59,Yes,31.37,1080,120,3
Null,VEH_2791,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408581,VEH_2791,2,D_273,2023-05-16 01:04,0,60,2023-05-16 02:04,Yes,20.06,1080,120,4
M18408101,VEH_2791,3,D_273,Null,Null,Null,Null,No,12.16,420,900,4
Null,VEH_2791,4,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499841_001,VEH_2791,5,D_233,Null,Null,Null,Null,No,16.78,780,1080,4
20230516B499842_001,VEH_2791,6,D_233,Null,Null,Null,Null,No,16.16,600,1020,5
Null,VEH_2792,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000140_001,VEH_2792,2,D_108,2023-05-16 01:17,0,60,2023-05-16 02:17,Yes,14.78,1080,120,4
20230516B499640_001,VEH_2792,3,D_108,Null,Null,Null,Null,No,13.61,420,900,4
Null,VEH_2792,4,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497479_001,VEH_2792,5,D_109,Null,Null,Null,Null,No,28.17,600,1020,5
Null,VEH_2794,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408592,VEH_2794,2,D_367,Null,Null,Null,Null,No,29.46,420,900,4
Null,VEH_2794,3,O_19,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305186339014,VEH_2794,4,D_1184,Null,Null,Null,Null,No,15.42,1080,120,4
Null,VEH_2796,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18407847,VEH_2796,2,D_418,Null,Null,Null,Null,No,17.86,600,1020,5
20230515B496899_001,VEH_2796,3,D_233,Null,Null,Null,Null,No,14.85,780,1080,5
Null,VEH_2797,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B496157_001,VEH_2797,2,D_233,2023-05-16 01:24,0,60,2023-05-16 02:24,Yes,18.32,1080,120,4
M18408561,VEH_2797,3,D_301,Null,Null,Null,Null,No,9.14,420,900,4
Null,VEH_2797,4,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176320511,VEH_2797,5,D_1180,Null,Null,Null,Null,No,26.01,420,900,4
Null,VEH_2798,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B496898_001,VEH_2798,2,D_233,2023-05-16 01:24,0,60,2023-05-16 02:24,Yes,14.81,1080,120,4
20230516B499646_001,VEH_2798,3,D_209,Null,Null,Null,Null,No,16.33,420,900,4
Null,VEH_2798,4,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408157,VEH_2798,5,D_330,Null,Null,Null,Null,No,27.64,420,900,5
Null,VEH_2799,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000346_001,VEH_2799,2,D_233,2023-05-16 01:24,0,60,2023-05-16 02:24,Yes,20.85,0,360,4
20230516B000213_001,VEH_2799,3,D_233,Null,Null,Null,Null,No,11.09,600,1020,4
Null,VEH_2799,4,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497594_001,VEH_2799,5,D_38,Null,Null,Null,Null,No,29.95,420,900,5
Null,VEH_2800,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18407850,VEH_2800,2,D_279,2023-05-16 01:34,0,60,2023-05-16 02:34,Yes,13.08,1080,120,4
M18408087,VEH_2800,3,D_731,Null,Null,Null,Null,No,19.56,420,900,4
Null,VEH_2800,4,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498114_001,VEH_2800,5,D_112,Null,Null,Null,Null,No,27.51,420,900,5
Null,VEH_2801,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18407846,VEH_2801,2,D_418,2023-05-16 01:52,0,60,2023-05-16 02:52,Yes,18.9,1080,120,4
M18408648,VEH_2801,3,D_445,Null,Null,Null,Null,No,13.51,600,1020,4
Null,VEH_2802,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408088,VEH_2802,2,D_927,Null,Null,Null,Null,No,18.67,600,1020,5
20230516B000270_001,VEH_2802,3,D_208,Null,Null,Null,Null,No,10.13,780,1080,5
Null,VEH_2803,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408550,VEH_2803,2,D_737,2023-05-16 04:41,0,60,2023-05-16 05:41,Yes,27.2,0,360,4
Null,VEH_2803,3,O_68,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176316589,VEH_2803,4,D_2163,Null,Null,Null,Null,No,17.29,420,900,4
Null,VEH_2804,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18407842,VEH_2804,2,D_385,2023-05-16 04:52,0,60,2023-05-16 05:52,Yes,17.43,0,360,4
20230516B000120_001,VEH_2804,3,D_233,Null,Null,Null,Null,No,12.02,780,1080,4
Null,VEH_2805,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497013_001,VEH_2805,2,D_208,Null,Null,Null,Null,No,21.45,420,900,4
Null,VEH_2805,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498239_001,VEH_2805,4,D_80,Null,Null,Null,Null,No,26.62,600,1020,4
Null,VEH_2806,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000201_001,VEH_2806,2,D_109,Null,Null,Null,Null,No,20.04,420,900,4
Null,VEH_2806,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000856_001,VEH_2806,4,D_109,Null,Null,Null,Null,No,26.62,420,900,4
Null,VEH_2807,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000217_001,VEH_2807,2,D_208,Null,Null,Null,Null,No,29.96,420,900,4
Null,VEH_2807,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000302_001,VEH_2807,4,D_108,Null,Null,Null,Null,No,19.25,420,900,5
Null,VEH_2808,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000367_001,VEH_2808,2,D_209,Null,Null,Null,Null,No,24.87,420,900,4
Null,VEH_2808,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494639_001,VEH_2808,4,D_47,Null,Null,Null,Null,No,30.82,600,1020,5
Null,VEH_2809,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000378_001,VEH_2809,2,D_108,Null,Null,Null,Null,No,31.32,420,900,4
Null,VEH_2809,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230516939035,VEH_2809,4,D_53,Null,Null,Null,Null,No,14.25,600,1020,5
20230515B497657_001,VEH_2809,5,D_233,Null,Null,Null,Null,No,12.1,420,900,5
Null,VEH_2810,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000390_001,VEH_2810,2,D_233,Null,Null,Null,Null,No,28.53,420,900,4
Null,VEH_2810,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515938887,VEH_2810,4,D_8,Null,Null,Null,Null,No,30.42,600,1020,4
Null,VEH_2811,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499656_001,VEH_2811,2,D_108,Null,Null,Null,Null,No,27.87,420,900,4
Null,VEH_2811,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497482_001,VEH_2811,4,D_91,Null,Null,Null,Null,No,27.79,600,1020,4
Null,VEH_2812,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408468,VEH_2812,2,D_273,2023-05-16 01:04,0,60,2023-05-16 02:04,Yes,38.74,1080,120,4
Null,VEH_2812,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498337_001,VEH_2812,4,D_170,Null,Null,Null,Null,No,28.29,780,1080,5
Null,VEH_2812,5,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499682_001,VEH_2812,6,D_1,Null,Null,Null,Null,No,34.57,600,1020,5
Null,VEH_2813,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499916_001,VEH_2813,2,D_233,2023-05-16 01:24,0,60,2023-05-16 02:24,Yes,33.85,1080,120,4
Null,VEH_2813,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497322_001,VEH_2813,4,D_37,Null,Null,Null,Null,No,25.2,600,1020,5
Null,VEH_2814,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000209_001,VEH_2814,2,D_208,2023-05-16 01:41,0,60,2023-05-16 02:41,Yes,34.82,0,360,4
Null,VEH_2814,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499789_001,VEH_2814,4,D_37,Null,Null,Null,Null,No,17.67,600,1020,5
20230516B499804_001,VEH_2814,5,D_37,Null,Null,Null,Null,No,24.26,600,1020,4
Null,VEH_2815,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499888_001,VEH_2815,2,D_108,Null,Null,Null,Null,No,28.11,420,900,4
20230516B499904_001,VEH_2815,3,D_109,Null,Null,Null,Null,No,13.56,780,1080,4
Null,VEH_2816,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18407837,VEH_2816,2,D_277,Null,Null,Null,Null,No,27.73,420,900,4
M18410144,VEH_2816,3,D_294,Null,Null,Null,Null,No,13.26,1080,120,4
Null,VEH_2817,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408569,VEH_2817,2,D_538,Null,Null,Null,Null,No,20.66,420,900,4
M18404366,VEH_2817,3,D_410,Null,Null,Null,Null,No,19.51,420,900,3
Null,VEH_2818,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18408576,VEH_2818,2,D_641,Null,Null,Null,Null,No,24.79,420,900,4
M18408472,VEH_2818,3,D_444,Null,Null,Null,Null,No,17.19,600,1020,4
Null,VEH_2820,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18409611,VEH_2820,2,D_409,Null,Null,Null,Null,No,25.61,420,900,4
M18406373,VEH_2820,3,D_596,Null,Null,Null,Null,No,16.27,420,900,2
Null,VEH_2820,4,O_68,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176316590,VEH_2820,5,D_1684,Null,Null,Null,Null,No,27.76,420,900,5
Null,VEH_2821,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18410149,VEH_2821,2,D_429,Null,Null,Null,Null,No,34.71,420,900,4
Null,VEH_2821,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000454_001,VEH_2821,4,D_37,Null,Null,Null,Null,No,32.22,600,1020,5
Null,VEH_2822,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18405568,VEH_2822,2,D_921,Null,Null,Null,Null,No,27.5,420,900,3
Null,VEH_2823,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406316,VEH_2823,2,D_450,Null,Null,Null,Null,No,30.93,420,900,3
Null,VEH_2824,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305176316938,VEH_2824,2,D_2168,Null,Null,Null,Null,No,36.25,420,900,3
Null,VEH_2824,3,O_288,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305236349499,VEH_2824,4,D_2474,Null,Null,Null,Null,No,27.52,600,1020,5
Null,VEH_2825,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406038,VEH_2825,2,D_449,Null,Null,Null,Null,No,21.14,420,900,2
M18407484,VEH_2825,3,D_411,Null,Null,Null,Null,No,20.64,420,900,2
Null,VEH_2825,4,O_394,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305166314607,VEH_2825,5,D_2139,Null,Null,Null,Null,No,18.54,600,1020,4
Null,VEH_2826,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406383,VEH_2826,2,D_303,Null,Null,Null,Null,No,26.73,420,900,2
Null,VEH_2827,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18407717,VEH_2827,2,D_274,Null,Null,Null,Null,No,20.78,600,1020,4
M18406365,VEH_2827,3,D_301,Null,Null,Null,Null,No,20.34,600,1020,3
Null,VEH_2828,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18409898,VEH_2828,2,D_294,Null,Null,Null,Null,No,37.7,600,1020,4
Null,VEH_2829,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18405860,VEH_2829,2,D_923,Null,Null,Null,Null,No,29.25,600,1020,3
Null,VEH_2830,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406370,VEH_2830,2,D_301,Null,Null,Null,Null,No,26.1,600,1020,3
M18408049,VEH_2830,3,D_293,Null,Null,Null,Null,No,15.83,780,1080,3
Null,VEH_2831,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406314,VEH_2831,2,D_934,Null,Null,Null,Null,No,24.35,600,1020,2
M18407502,VEH_2831,3,D_716,Null,Null,Null,Null,No,16.77,600,1020,3
Null,VEH_2832,1,O_279,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406364,VEH_2832,2,D_398,Null,Null,Null,Null,No,26.69,600,1020,2
Null,VEH_2833,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408473,VEH_2833,2,D_444,Null,Null,Null,Null,No,23.27,600,1020,5
20230516B000220_001,VEH_2833,3,D_233,Null,Null,Null,Null,No,18.48,780,1080,5
Null,VEH_2837,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18410103,VEH_2837,2,D_425,Null,Null,Null,Null,No,21.96,600,1020,5
M18434753,VEH_2837,3,D_359,Null,Null,Null,Null,No,16.16,780,1080,5
Null,VEH_2839,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305226346943,VEH_2839,2,D_1295,Null,Null,Null,Null,No,23.78,600,1020,5
20230516B000342_001,VEH_2839,3,D_209,Null,Null,Null,Null,No,18.1,780,1080,4
Null,VEH_2840,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B496304_001,VEH_2840,2,D_108,Null,Null,Null,Null,No,26.5,600,1020,4
20230516B000202_001,VEH_2840,3,D_109,Null,Null,Null,Null,No,13.71,1080,120,5
Null,VEH_2841,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B497803_001,VEH_2841,2,D_108,Null,Null,Null,Null,No,28.27,600,1020,4
20230516B499506_001,VEH_2841,3,D_37,Null,Null,Null,Null,No,12.56,0,360,5
Null,VEH_2842,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499459_001,VEH_2842,2,D_208,Null,Null,Null,Null,No,36.27,600,1020,4
M18408491,VEH_2842,3,D_286,Null,Null,Null,Null,No,14.02,0,360,5
Null,VEH_2846,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408511,VEH_2846,2,D_375,Null,Null,Null,Null,No,31.58,600,1020,4
20230515B496278_001,VEH_2846,3,D_233,Null,Null,Null,Null,No,18.3,780,1080,4
Null,VEH_2847,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408551,VEH_2847,2,D_688,Null,Null,Null,Null,No,24.06,600,1020,5
M18410145,VEH_2847,3,D_293,Null,Null,Null,Null,No,17.62,780,1080,5
Null,VEH_2848,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18410151,VEH_2848,2,D_293,Null,Null,Null,Null,No,34.95,420,900,5
M18408582,VEH_2848,3,D_273,Null,Null,Null,Null,No,12.93,0,360,5
Null,VEH_2849,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18407424,VEH_2849,2,D_356,Null,Null,Null,Null,No,22.15,600,1020,5
M18407718,VEH_2849,3,D_749,Null,Null,Null,Null,No,28.26,420,900,5
Null,VEH_2850,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18409612,VEH_2850,2,D_410,Null,Null,Null,Null,No,22.27,420,900,5
M18409679,VEH_2850,3,D_410,Null,Null,Null,Null,No,23.71,600,1020,5
Null,VEH_2851,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B496158_001,VEH_2851,2,D_233,Null,Null,Null,Null,No,25.91,780,1080,5
20230516B499460_001,VEH_2851,3,D_233,Null,Null,Null,Null,No,25.08,780,1080,5
Null,VEH_2852,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B496554_001,VEH_2852,2,D_108,Null,Null,Null,Null,No,28.49,780,1080,5
M18408588,VEH_2852,3,D_339,Null,Null,Null,Null,No,19.54,780,1080,4
Null,VEH_2853,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B497973_001,VEH_2853,2,D_108,Null,Null,Null,Null,No,33.93,780,1080,5
20230516B499653_001,VEH_2853,3,D_208,Null,Null,Null,Null,No,16.46,0,360,5
Null,VEH_2854,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B000018_001,VEH_2854,2,D_208,Null,Null,Null,Null,No,23.38,780,1080,5
20230515B496544_001,VEH_2854,3,D_208,Null,Null,Null,Null,No,22.1,780,1080,4
Null,VEH_2855,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499617_001,VEH_2855,2,D_209,Null,Null,Null,Null,No,23.03,780,1080,5
20230516B499621_001,VEH_2855,3,D_209,Null,Null,Null,Null,No,19.23,780,1080,4
Null,VEH_2856,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499885_001,VEH_2856,2,D_208,Null,Null,Null,Null,No,31.21,780,1080,5
M18406378,VEH_2856,3,D_737,Null,Null,Null,Null,No,19.08,780,1080,3
Null,VEH_2857,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499897_001,VEH_2857,2,D_108,Null,Null,Null,Null,No,34.44,780,1080,5
MF2305186334992,VEH_2857,3,D_1688,Null,Null,Null,Null,No,12.55,0,360,5
Null,VEH_2858,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408513,VEH_2858,2,D_808,Null,Null,Null,Null,No,20.94,780,1080,5
20230516B499632_001,VEH_2858,3,D_208,Null,Null,Null,Null,No,28.86,780,1080,4
Null,VEH_2859,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408546,VEH_2859,2,D_969,Null,Null,Null,Null,No,18.46,780,1080,5
M18406043,VEH_2859,3,D_294,Null,Null,Null,Null,No,30.63,780,1080,3
Null,VEH_2860,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408562,VEH_2860,2,D_301,Null,Null,Null,Null,No,21.52,780,1080,5
M18408565,VEH_2860,3,D_301,Null,Null,Null,Null,No,18.52,780,1080,4
Null,VEH_2861,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B498891_001,VEH_2861,2,D_1,Null,Null,Null,Null,No,19.87,780,1080,4
M18408490,VEH_2861,3,D_286,Null,Null,Null,Null,No,29.92,780,1080,4
Null,VEH_2862,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499660_001,VEH_2862,2,D_208,Null,Null,Null,Null,No,33.53,780,1080,4
20230516B000206_001,VEH_2862,3,D_209,Null,Null,Null,Null,No,17.1,0,360,5
Null,VEH_2863,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18407618,VEH_2863,2,D_943,Null,Null,Null,Null,No,33.06,780,1080,4
20230515B496313_001,VEH_2863,3,D_1,Null,Null,Null,Null,No,17.53,1080,120,5
Null,VEH_2864,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408486,VEH_2864,2,D_293,Null,Null,Null,Null,No,20.73,780,1080,4
M18409678,VEH_2864,3,D_409,Null,Null,Null,Null,No,27.26,780,1080,4
Null,VEH_2865,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408554,VEH_2865,2,D_970,Null,Null,Null,Null,No,31.81,780,1080,4
20230515B496545_001,VEH_2865,3,D_208,Null,Null,Null,Null,No,17.91,1080,120,5
Null,VEH_2866,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305186339022,VEH_2866,2,D_1184,Null,Null,Null,Null,No,28.03,780,1080,4
20230516B000055_001,VEH_2866,3,D_37,Null,Null,Null,Null,No,22.91,780,1080,4
Null,VEH_2869,1,O_279,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408023,VEH_2869,2,D_294,Null,Null,Null,Null,No,27.61,780,1080,3
M18407031,VEH_2869,3,D_301,Null,Null,Null,Null,No,20.59,1080,120,5
Null,VEH_2902,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230515B498008_001,VEH_2902,2,D_208,2023-05-15 01:16,0,60,2023-05-15 02:16,Yes,23.16,0,360,0
Null,VEH_2902,3,O_276,2023-05-15 07:40,0,0,2023-05-15 07:40,Null,0.0,0,1440,-1
M18406152,VEH_2902,4,D_410,2023-05-15 11:09,0,60,2023-05-15 12:09,Yes,20.84,420,900,1
Null,VEH_2902,5,O_537,2023-05-15 12:21,0,0,2023-05-15 12:21,Null,0.0,0,1440,-1
MF2305186339729,VEH_2902,6,D_1184,2023-05-15 17:32,28,60,2023-05-15 19:00,Yes,21.01,1080,120,1
Null,VEH_2902,7,O_276,2023-05-15 20:42,0,0,2023-05-15 20:42,Null,0.0,0,1440,-1
20230513B494013_001,VEH_2902,8,D_91,2023-05-15 20:38,202,60,2023-05-16 01:00,Yes,19.3,0,360,1
Null,VEH_2902,9,O_800,2023-05-16 02:37,0,0,2023-05-16 02:37,Null,0.0,0,1440,-1
N_20230515938891,VEH_2902,10,D_58,Null,Null,Null,Null,No,20.03,420,900,4
Null,VEH_2902,11,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408421,VEH_2902,12,D_456,Null,Null,Null,Null,No,13.17,420,900,4
Null,VEH_2902,13,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497362_001,VEH_2902,14,D_75,Null,Null,Null,Null,No,23.9,0,360,4
